state,area,total_votes,rep_votes,dem_votes,third_votes,other_votes,year
Alabama,CLEBURNE,5092,0.6546,0.3268,0.0077,0.011,2000
Alabama,COFFEE,15434,0.6439,0.3382,0.01,0.0078,2000
Alabama,COLBERT,21532,0.4885,0.4896,0.0097,0.0122,2000
Alabama,CONECUH,5551,0.4862,0.5014,0.0063,0.0061,2000
Alabama,COOSA,4567,0.5216,0.4607,0.0074,0.0103,2000
Alabama,COVINGTON,13613,0.6583,0.3262,0.009,0.0065,2000
Alabama,CRENSHAW,4795,0.5825,0.4033,0.0083,0.0058,2000
Alabama,CULLMAN,29525,0.6488,0.3305,0.0096,0.0111,2000
Alabama,DALE,15806,0.6702,0.3104,0.0119,0.0075,2000
Alabama,DALLAS,18464,0.3986,0.594,0.0034,0.004,2000
Alabama,DEKALB,20285,0.6323,0.3478,0.0086,0.0112,2000
Alabama,ELMORE,23804,0.7048,0.2794,0.0089,0.0068,2000
Alabama,ESCAMBIA,11660,0.5982,0.3879,0.0067,0.0072,2000
Alabama,ETOWAH,39348,0.5359,0.443,0.0111,0.01,2000
Alabama,FAYETTE,7808,0.5868,0.3924,0.0077,0.0131,2000
Alabama,FRANKLIN,11103,0.5511,0.4317,0.0065,0.0107,2000
Alabama,GENEVA,9559,0.6892,0.2897,0.0101,0.011,2000
Alabama,GREENE,4396,0.1934,0.7971,0.0055,0.0041,2000
Alabama,HALE,7731,0.386,0.6017,0.0056,0.0067,2000
Alabama,HENRY,6932,0.5848,0.4013,0.0069,0.0069,2000
Alabama,HOUSTON,32057,0.691,0.2936,0.008,0.0074,2000
Alabama,JACKSON,17906,0.4733,0.5063,0.0103,0.0101,2000
Alabama,JEFFERSON,273763,0.5059,0.4745,0.0124,0.0073,2000
Alabama,LAMAR,7249,0.6166,0.366,0.0079,0.0095,2000
Alabama,LAUDERDALE,32137,0.5439,0.4317,0.011,0.0134,2000
Alabama,LAWRENCE,12185,0.4654,0.5167,0.0052,0.0127,2000
Alabama,LEE,38264,0.5863,0.3809,0.0234,0.0095,2000
Alabama,LIMESTONE,23634,0.601,0.3805,0.0082,0.0104,2000
Alabama,LOWNDES,6243,0.2624,0.7299,0.0029,0.0048,2000
Alabama,MACON,8831,0.1235,0.868,0.0035,0.005,2000
Alabama,MADISON,113318,0.5485,0.4253,0.0166,0.0096,2000
Alabama,MARENGO,9608,0.4881,0.5039,0.0042,0.0039,2000
Alabama,MARION,11756,0.5878,0.3913,0.0106,0.0103,2000
Alabama,MARSHALL,27989,0.6104,0.3709,0.0091,0.0096,2000
Alabama,MOBILE,139745,0.5593,0.4196,0.0113,0.0097,2000
Alabama,MONROE,8951,0.5757,0.4179,0.0028,0.0036,2000
Alabama,MONTGOMERY,80328,0.4834,0.5026,0.0084,0.0056,2000
Alabama,MORGAN,42681,0.6039,0.3763,0.0105,0.0093,2000
Alabama,PERRY,5787,0.2993,0.6947,0.0031,0.0029,2000
Alabama,PICKENS,8540,0.5042,0.4851,0.0046,0.0061,2000
Alabama,PIKE,10544,0.5745,0.4132,0.0071,0.0051,2000
Alabama,RANDOLPH,7919,0.5892,0.3907,0.0076,0.0125,2000
Alabama,RUSSELL,14775,0.4195,0.5683,0.0074,0.0049,2000
Alabama,SHELBY,62128,0.767,0.2122,0.0131,0.0078,2000
Alabama,ST. CLAIR,24090,0.7105,0.2692,0.0092,0.0111,2000
Alabama,SUMTER,6088,0.2676,0.7252,0.0033,0.0039,2000
Alabama,TALLADEGA,25451,0.5425,0.4426,0.0072,0.0077,2000
Alabama,TALLAPOOSA,16253,0.6033,0.3804,0.0094,0.0069,2000
Alabama,TUSCALOOSA,60114,0.5656,0.4095,0.0168,0.0082,2000
Alabama,WALKER,25641,0.526,0.4532,0.0103,0.0105,2000
Alabama,WASHINGTON,7596,0.542,0.4458,0.0034,0.0088,2000
Alabama,WILCOX,5126,0.324,0.6719,0.0012,0.0029,2000
Alabama,WINSTON,9318,0.6882,0.2889,0.0094,0.0134,2000
Arizona,APACHE,19433,0.306,0.6703,0.0126,0.0111,2000
Arizona,COCHISE,33204,0.5475,0.4024,0.0335,0.0166,2000
Arizona,COCONINO,40883,0.4296,0.496,0.0606,0.0138,2000
Arizona,GILA,17736,0.5164,0.4341,0.028,0.0215,2000
Arizona,GRAHAM,9664,0.6216,0.3472,0.0149,0.0163,2000
Arizona,GREENLEE,2960,0.547,0.4108,0.023,0.0193,2000
Arizona,LA PAZ,4483,0.5673,0.3946,0.0203,0.0178,2000
Arizona,MARICOPA,899808,0.5334,0.4297,0.025,0.0119,2000
Arizona,MOHAVE,44141,0.5525,0.3958,0.03,0.0218,2000
Arizona,NAVAJO,25147,0.4925,0.469,0.0206,0.0179,2000
Arizona,PIMA,287640,0.4331,0.5134,0.043,0.0105,2000
Arizona,PINAL,41290,0.4873,0.4759,0.0219,0.0149,2000
Arizona,SANTA CRUZ,8893,0.376,0.5884,0.0244,0.0111,2000
Arizona,YAVAPAI,68082,0.5896,0.3534,0.0401,0.0168,2000
Arizona,YUMA,28652,0.5482,0.4207,0.0173,0.0138,2000
Arkansas,ARKANSAS,6372,0.5262,0.4515,0.0102,0.0121,2000
Arkansas,ASHLEY,8271,0.4686,0.5142,0.0074,0.0098,2000
Arkansas,BAXTER,16708,0.5709,0.39,0.0257,0.0135,2000
Arkansas,BENTON,53646,0.6494,0.3221,0.0161,0.0125,2000
Arkansas,BOONE,13635,0.6285,0.3295,0.0212,0.0208,2000
Arkansas,BRADLEY,3979,0.4506,0.5333,0.0085,0.0075,2000
Arkansas,CALHOUN,2185,0.5162,0.4654,0.0087,0.0096,2000
Arkansas,CARROLL,9590,0.5794,0.3749,0.0314,0.0144,2000
Arkansas,CHICOT,4452,0.3513,0.6334,0.0058,0.0094,2000
Arkansas,CLARK,8626,0.4377,0.5403,0.0119,0.01,2000
Arkansas,CLAY,5900,0.382,0.5978,0.0124,0.0078,2000
Arkansas,CLEBURNE,10207,0.5614,0.4036,0.0179,0.017,2000
Arkansas,CLEVELAND,3181,0.5275,0.4445,0.0094,0.0185,2000
Arkansas,COLUMBIA,9307,0.5392,0.4301,0.0075,0.0232,2000
Arkansas,CONWAY,7234,0.49,0.4833,0.0116,0.0151,2000
Arkansas,CRAIGHEAD,25157,0.4833,0.492,0.0163,0.0085,2000
Arkansas,CRAWFORD,17625,0.613,0.3568,0.0127,0.0176,2000
Arkansas,CRITTENDEN,13234,0.4426,0.5459,0.0073,0.0042,2000
Arkansas,CROSS,6215,0.488,0.4981,0.0061,0.0077,2000
Arkansas,DALLAS,3325,0.4725,0.5143,0.0063,0.0069,2000
Arkansas,DESHA,4495,0.3566,0.6176,0.0085,0.0174,2000
Arkansas,DREW,5922,0.4654,0.5167,0.0079,0.01,2000
Arkansas,FAULKNER,29216,0.5495,0.409,0.0176,0.0239,2000
Arkansas,FRANKLIN,6140,0.5337,0.4355,0.0163,0.0145,2000
Arkansas,FULTON,4108,0.4956,0.481,0.0124,0.011,2000
Arkansas,GARLAND,35935,0.5315,0.4408,0.0158,0.012,2000
Arkansas,GRANT,6013,0.5463,0.4216,0.0146,0.0175,2000
Arkansas,GREENE,12484,0.4671,0.5062,0.0164,0.0103,2000
Arkansas,HEMPSTEAD,7289,0.4468,0.5401,0.0069,0.0062,2000
Arkansas,HOT SPRING,10981,0.4592,0.5033,0.0184,0.0191,2000
Arkansas,HOWARD,4459,0.5216,0.4627,0.0112,0.0045,2000
Arkansas,INDEPENDENCE,11594,0.53,0.4439,0.0147,0.0114,2000
Arkansas,IZARD,5032,0.4573,0.5141,0.0151,0.0135,2000
Arkansas,JACKSON,6072,0.3755,0.6013,0.0127,0.0105,2000
Arkansas,JEFFERSON,27201,0.3222,0.6513,0.0133,0.0132,2000
Arkansas,JOHNSON,7161,0.5107,0.4566,0.0152,0.0175,2000
Arkansas,LAFAYETTE,3383,0.4546,0.5338,0.008,0.0035,2000
Arkansas,LAWRENCE,6040,0.4348,0.5389,0.0144,0.0119,2000
Arkansas,LEE,4121,0.3278,0.6617,0.0044,0.0061,2000
Arkansas,LINCOLN,3546,0.4303,0.5519,0.0059,0.0118,2000
Arkansas,LITTLE RIVER,5263,0.4338,0.5478,0.0095,0.0089,2000
Arkansas,LOGAN,8096,0.5542,0.4055,0.0153,0.025,2000
Arkansas,LONOKE,17943,0.5911,0.3818,0.0132,0.0139,2000
Arkansas,MADISON,5628,0.6018,0.3651,0.0156,0.0174,2000
Arkansas,MARION,6015,0.5656,0.3712,0.0366,0.0266,2000
Arkansas,MILLER,13745,0.5294,0.4567,0.0073,0.0066,2000
Arkansas,MISSISSIPPI,12586,0.4131,0.5647,0.0087,0.0135,2000
Arkansas,MONROE,3293,0.4036,0.58,0.0088,0.0076,2000
Arkansas,MONTGOMERY,3739,0.5691,0.3846,0.027,0.0193,2000
Arkansas,NEVADA,3738,0.4805,0.4995,0.0112,0.0088,2000
Arkansas,NEWTON,3927,0.644,0.3069,0.0285,0.0206,2000
Arkansas,OUACHITA,10395,0.4559,0.5256,0.0096,0.0089,2000
Arkansas,PERRY,4007,0.5276,0.4113,0.0152,0.0459,2000
Arkansas,PHILLIPS,9313,0.3387,0.6462,0.0081,0.0071,2000
Arkansas,PIKE,3971,0.5729,0.4039,0.0113,0.0118,2000
Arkansas,POINSETT,7235,0.413,0.567,0.012,0.008,2000
Arkansas,POLK,7193,0.6395,0.3218,0.0181,0.0206,2000
Arkansas,POPE,18422,0.6104,0.362,0.0141,0.0136,2000
Arkansas,PRAIRIE,3507,0.5309,0.4457,0.0083,0.0151,2000
Arkansas,PULASKI,127151,0.4394,0.5373,0.0138,0.0095,2000
Arkansas,RANDOLPH,5877,0.4548,0.5137,0.0143,0.0172,2000
Arkansas,SALINE,32391,0.5748,0.3921,0.0165,0.0167,2000
Arkansas,SCOTT,3981,0.6026,0.3627,0.0121,0.0226,2000
Arkansas,SEARCY,4058,0.6432,0.3029,0.0205,0.0335,2000
Arkansas,SEBASTIAN,40159,0.5848,0.3873,0.0125,0.0154,2000
Arkansas,SEVIER,4293,0.4917,0.488,0.0128,0.0075,2000
Arkansas,SHARP,7126,0.5189,0.4541,0.0161,0.0108,2000
Arkansas,ST. FRANCIS,8496,0.4018,0.5869,0.0049,0.0064,2000
Arkansas,STONE,4860,0.5397,0.4204,0.0202,0.0198,2000
Arkansas,UNION,15609,0.554,0.4011,0.0083,0.0366,2000
Arkansas,VAN BUREN,6984,0.499,0.4585,0.0219,0.0206,2000
Arkansas,WASHINGTON,51459,0.5486,0.4164,0.0235,0.0116,2000
Arkansas,WHITE,22150,0.5946,0.3766,0.011,0.0178,2000
Arkansas,WOODRUFF,2651,0.3387,0.6409,0.0072,0.0132,2000
Arkansas,YELL,6479,0.4975,0.4726,0.012,0.0179,2000
California,ALAMEDA,494336,0.2413,0.6936,0.0556,0.0094,2000
California,ALPINE,586,0.4795,0.4522,0.0427,0.0256,2000
California,AMADOR,15464,0.5669,0.3819,0.0378,0.0135,2000
California,BUTTE,83721,0.5445,0.3743,0.0684,0.0128,2000
California,CALAVERAS,18876,0.5615,0.3758,0.0457,0.017,2000
California,COLUSA,5590,0.6492,0.3122,0.027,0.0116,2000
California,CONTRA COSTA,381478,0.3706,0.5881,0.0343,0.0071,2000
California,DEL NORTE,8294,0.5457,0.3758,0.0585,0.02,2000
California,EL DORADO,72136,0.5829,0.3635,0.0418,0.0119,2000
California,FRESNO,220835,0.5314,0.4305,0.0296,0.0086,2000
California,GLENN,8711,0.6653,0.2868,0.0308,0.0172,2000
California,HUMBOLDT,55972,0.4148,0.444,0.1268,0.0143,2000
California,IMPERIAL,28937,0.4328,0.5353,0.021,0.0109,2000
California,INYO,7815,0.6031,0.3393,0.044,0.0136,2000
California,KERN,182308,0.607,0.362,0.0191,0.0119,2000
California,KINGS,28335,0.578,0.3897,0.02,0.0124,2000
California,LAKE,20919,0.4158,0.5123,0.0605,0.0114,2000
California,LASSEN,10586,0.6688,0.2817,0.032,0.0175,2000
California,LOS ANGELES,2695154,0.3235,0.6347,0.0311,0.0108,2000
California,MADERA,33395,0.6074,0.3489,0.0323,0.0114,2000
California,MARIN,123155,0.2832,0.6426,0.0673,0.007,2000
California,MARIPOSA,8074,0.5855,0.3488,0.0469,0.0188,2000
California,MENDOCINO,34410,0.3566,0.4834,0.1468,0.0132,2000
California,MERCED,50418,0.5177,0.4508,0.0231,0.0084,2000
California,MODOC,4107,0.7229,0.2301,0.0297,0.0173,2000
California,MONO,4371,0.5253,0.4091,0.0526,0.013,2000
California,MONTEREY,117534,0.3723,0.5753,0.043,0.0093,2000
California,NAPA,51724,0.3989,0.5432,0.0478,0.0101,2000
California,NEVADA,47479,0.5476,0.3722,0.0692,0.011,2000
California,ORANGE,970905,0.5575,0.4036,0.0276,0.0113,2000
California,PLACER,117799,0.5928,0.3604,0.0378,0.009,2000
California,PLUMAS,10401,0.6098,0.3325,0.0438,0.0138,2000
California,RIVERSIDE,451127,0.5142,0.449,0.0259,0.0109,2000
California,SACRAMENTO,431550,0.4533,0.4931,0.0409,0.0127,2000
California,SAN BENITO,16831,0.4168,0.5425,0.0318,0.0089,2000
California,SAN BERNARDINO,454893,0.4875,0.4721,0.0259,0.0145,2000
California,SAN DIEGO,958634,0.4963,0.4566,0.0354,0.0117,2000
California,SAN FRANCISCO,319786,0.161,0.7554,0.0776,0.0059,2000
California,SAN JOAQUIN,167239,0.489,0.477,0.0251,0.0089,2000
California,SAN LUIS OBISPO,108886,0.5222,0.4089,0.0599,0.009,2000
California,SAN MATEO,259399,0.3095,0.6429,0.0402,0.0074,2000
California,SANTA BARBARA,154974,0.4613,0.4737,0.0559,0.0091,2000
California,SANTA CLARA,548129,0.3444,0.6066,0.0348,0.0143,2000
California,SANTA CRUZ,108350,0.2734,0.6148,0.1001,0.0116,2000
California,SHASTA,66544,0.6504,0.3025,0.032,0.0151,2000
California,SIERRA,1847,0.6345,0.2924,0.0466,0.0265,2000
California,SISKIYOU,19819,0.6155,0.319,0.044,0.0215,2000
California,SOLANO,131735,0.3917,0.5702,0.0294,0.0087,2000
California,SONOMA,197006,0.3225,0.5954,0.0727,0.0094,2000
California,STANISLAUS,128267,0.5238,0.4401,0.0265,0.0096,2000
California,SUTTER,26564,0.6531,0.3168,0.0224,0.0077,2000
California,TEHAMA,20854,0.6363,0.312,0.0334,0.0182,2000
California,TRINITY,5797,0.5762,0.3333,0.0683,0.0223,2000
California,TULARE,89818,0.602,0.3675,0.0204,0.0101,2000
California,TUOLUMNE,23727,0.5551,0.3944,0.04,0.0104,2000
California,VENTURA,282692,0.4817,0.4714,0.0362,0.0107,2000
California,YOLO,61436,0.3753,0.5493,0.0669,0.0085,2000
California,YUBA,16127,0.61,0.3439,0.0314,0.0146,2000
Colorado,ADAMS,107852,0.441,0.5019,0.0386,0.0185,2000
Colorado,ALAMOSA,5659,0.5049,0.4338,0.0468,0.0145,2000
Colorado,ARAPAHOE,189942,0.5147,0.4349,0.0366,0.0137,2000
Colorado,ARCHULETA,4758,0.628,0.301,0.0557,0.0153,2000
Colorado,BACA,2278,0.73,0.2331,0.0206,0.0162,2000
Colorado,BENT,1963,0.5583,0.3989,0.0224,0.0204,2000
Colorado,BOULDER,139626,0.3644,0.5012,0.1182,0.0163,2000
Colorado,CHAFFEE,7610,0.565,0.3637,0.0603,0.0109,2000
Colorado,CHEYENNE,1212,0.7896,0.1724,0.0182,0.0198,2000
Colorado,CLEAR CREEK,4924,0.4563,0.4444,0.0719,0.0274,2000
Colorado,CONEJOS,3671,0.4827,0.4764,0.0215,0.0193,2000
Colorado,COSTILLA,1648,0.3058,0.6396,0.0431,0.0115,2000
Colorado,CROWLEY,1445,0.5917,0.3536,0.0194,0.0353,2000
Colorado,CUSTER,2111,0.6874,0.2402,0.0474,0.0251,2000
Colorado,DELTA,12686,0.6599,0.2573,0.0672,0.0156,2000
Colorado,DENVER,198347,0.3087,0.6186,0.0586,0.0141,2000
Colorado,DOLORES,1134,0.6534,0.2584,0.0644,0.0238,2000
Colorado,DOUGLAS,86225,0.6495,0.314,0.0259,0.0106,2000
Colorado,EAGLE,15188,0.4718,0.4459,0.0688,0.0136,2000
Colorado,EL PASO,200757,0.6391,0.3078,0.0354,0.0177,2000
Colorado,ELBERT,8965,0.6861,0.2595,0.0326,0.0219,2000
Colorado,FREMONT,16056,0.6175,0.3297,0.0321,0.0207,2000
Colorado,GARFIELD,17104,0.5322,0.3559,0.094,0.0179,2000
Colorado,GILPIN,2465,0.4081,0.4458,0.112,0.0341,2000
Colorado,GRAND,6353,0.5619,0.3633,0.0576,0.0172,2000
Colorado,GUNNISON,7236,0.4323,0.4227,0.1281,0.0169,2000
Colorado,HINSDALE,566,0.5583,0.3322,0.0901,0.0194,2000
Colorado,HUERFANO,3174,0.4619,0.471,0.0532,0.0139,2000
Colorado,JACKSON,925,0.7373,0.187,0.0432,0.0324,2000
Colorado,JEFFERSON,235491,0.5102,0.4288,0.0439,0.0172,2000
Colorado,KIOWA,968,0.7521,0.218,0.0134,0.0165,2000
Colorado,KIT CARSON,3458,0.7351,0.234,0.0168,0.0142,2000
Colorado,LA PLATA,20490,0.4877,0.3838,0.1161,0.0124,2000
Colorado,LAKE,2628,0.4018,0.4932,0.0811,0.024,2000
Colorado,LARIMER,118537,0.5267,0.3885,0.0691,0.0157,2000
Colorado,LAS ANIMAS,6094,0.4216,0.5322,0.0327,0.0136,2000
Colorado,LINCOLN,2199,0.7412,0.2319,0.0123,0.0146,2000
Colorado,LOGAN,8096,0.6832,0.2836,0.0173,0.0159,2000
Colorado,MESA,51054,0.6345,0.3029,0.0438,0.0188,2000
Colorado,MINERAL,486,0.6049,0.3457,0.0391,0.0103,2000
Colorado,MOFFAT,5337,0.7195,0.2292,0.0317,0.0197,2000
Colorado,MONTEZUMA,9384,0.6562,0.2724,0.0565,0.0149,2000
Colorado,MONTROSE,14215,0.6518,0.2843,0.0461,0.0177,2000
Colorado,MORGAN,8998,0.6359,0.3206,0.0234,0.02,2000
Colorado,OTERO,7312,0.5583,0.4052,0.0189,0.0176,2000
Colorado,OURAY,2233,0.5728,0.3157,0.1003,0.0112,2000
Colorado,PARK,6665,0.5517,0.359,0.0606,0.0287,2000
Colorado,PHILLIPS,2223,0.709,0.2537,0.0216,0.0157,2000
Colorado,PITKIN,7800,0.3288,0.5304,0.1299,0.0109,2000
Colorado,PROWERS,4524,0.6689,0.3008,0.0175,0.0128,2000
Colorado,PUEBLO,53946,0.4231,0.5355,0.0282,0.0132,2000
Colorado,RIO BLANCO,2855,0.7653,0.1902,0.0298,0.0147,2000
Colorado,RIO GRANDE,5075,0.613,0.3364,0.0353,0.0154,2000
Colorado,ROUTT,9638,0.464,0.4366,0.0851,0.0143,2000
Colorado,SAGUACHE,2529,0.4263,0.4527,0.1032,0.0178,2000
Colorado,SAN JUAN,436,0.4817,0.3417,0.133,0.0436,2000
Colorado,SAN MIGUEL,3255,0.3204,0.4909,0.172,0.0166,2000
Colorado,SEDGWICK,1303,0.6731,0.2947,0.0192,0.013,2000
Colorado,SUMMIT,11068,0.4063,0.4792,0.1022,0.0123,2000
Colorado,TELLER,9847,0.6578,0.2793,0.0436,0.0194,2000
Colorado,WASHINGTON,2445,0.7681,0.1951,0.0204,0.0164,2000
Colorado,WELD,64541,0.5796,0.3631,0.0378,0.0195,2000
Colorado,YUMA,4358,0.7242,0.2483,0.0138,0.0138,2000
Connecticut,FAIRFIELD,370289,0.4312,0.5233,0.0342,0.0113,2000
Connecticut,HARTFORD,367556,0.3468,0.6017,0.0387,0.0128,2000
Connecticut,LITCHFIELD,87338,0.4485,0.4787,0.062,0.0108,2000
Connecticut,MIDDLESEX,77433,0.3783,0.5594,0.0522,0.0101,2000
Connecticut,NEW HAVEN,341099,0.3604,0.5803,0.0456,0.0137,2000
Connecticut,NEW LONDON,109147,0.3772,0.5538,0.057,0.012,2000
Connecticut,TOLLAND,62700,0.394,0.5352,0.0592,0.0116,2000
Connecticut,WINDHAM,43963,0.38,0.5464,0.0597,0.0138,2000
Florida,ALACHUA,85729,0.398,0.5525,0.0376,0.0118,2000
Florida,BAKER,8154,0.688,0.2934,0.0065,0.0121,2000
Florida,BAY,58805,0.657,0.3206,0.0141,0.0083,2000
Florida,BRADFORD,8673,0.6242,0.3545,0.0097,0.0115,2000
Florida,BREVARD,218395,0.5274,0.4456,0.0205,0.0065,2000
Florida,BROWARD,575143,0.3093,0.6741,0.0124,0.0042,2000
Florida,CALHOUN,5174,0.5553,0.4165,0.0075,0.0207,2000
Florida,CHARLOTTE,66896,0.5296,0.4432,0.0219,0.0054,2000
Florida,CITRUS,57204,0.5204,0.4462,0.0241,0.0093,2000
Florida,CLAY,57353,0.7277,0.2551,0.0098,0.0074,2000
Florida,COLLIER,92162,0.6559,0.3247,0.0152,0.0042,2000
Florida,COLUMBIA,18508,0.5924,0.3808,0.0139,0.0129,2000
Florida,DESOTO,7811,0.5449,0.425,0.0201,0.01,2000
Florida,DIXIE,4666,0.578,0.3913,0.0161,0.0146,2000
Florida,DUVAL,264636,0.5747,0.4076,0.0104,0.0072,2000
Florida,ESCAMBIA,116648,0.626,0.351,0.0148,0.0082,2000
Florida,FLAGLER,27111,0.4652,0.5126,0.016,0.0061,2000
Florida,FRANKLIN,4644,0.5284,0.4406,0.0183,0.0127,2000
Florida,GADSDEN,14727,0.3237,0.661,0.0094,0.0058,2000
Florida,GILCHRIST,5395,0.6117,0.354,0.018,0.0163,2000
Florida,GLADES,3365,0.5471,0.4285,0.0166,0.0077,2000
Florida,GULF,6144,0.5778,0.3901,0.014,0.0181,2000
Florida,HAMILTON,3964,0.5414,0.4344,0.0093,0.0149,2000
Florida,HARDEE,6233,0.604,0.3753,0.012,0.0087,2000
Florida,HENDRY,8139,0.5832,0.3981,0.0128,0.0059,2000
Florida,HERNANDO,65219,0.4699,0.5005,0.023,0.0066,2000
Florida,HIGHLANDS,35149,0.5749,0.4031,0.0155,0.0066,2000
Florida,HILLSBOROUGH,360295,0.5017,0.4706,0.0208,0.0069,2000
Florida,HOLMES,7395,0.6776,0.2944,0.0127,0.0153,2000
Florida,INDIAN RIVER,49622,0.5771,0.3984,0.0191,0.0054,2000
Florida,JACKSON,16300,0.5606,0.4213,0.0085,0.0096,2000
Florida,JEFFERSON,5643,0.4391,0.5389,0.0135,0.0085,2000
Florida,LAFAYETTE,2505,0.6667,0.315,0.0104,0.008,2000
Florida,LAKE,88611,0.5644,0.4127,0.0165,0.0064,2000
Florida,LEE,184377,0.5757,0.399,0.0195,0.0059,2000
Florida,LEON,103124,0.3788,0.5957,0.0187,0.0068,2000
Florida,LEVY,12724,0.539,0.4242,0.0223,0.0145,2000
Florida,LIBERTY,2410,0.5465,0.422,0.0079,0.0237,2000
Florida,MADISON,6162,0.493,0.4891,0.0088,0.0091,2000
Florida,MANATEE,110221,0.5258,0.4462,0.0226,0.0055,2000
Florida,MARION,102956,0.5356,0.4338,0.0176,0.013,2000
Florida,MARTIN,62013,0.5478,0.4293,0.018,0.0049,2000
Florida,MIAMI-DADE,625449,0.4629,0.5257,0.0086,0.0028,2000
Florida,MONROE,33887,0.4739,0.4864,0.0322,0.0075,2000
Florida,NASSAU,23780,0.6898,0.2923,0.0106,0.0072,2000
Florida,OKALOOSA,70680,0.737,0.2398,0.0139,0.0093,2000
Florida,OKEECHOBEE,9853,0.5132,0.4656,0.0133,0.0078,2000
Florida,ORANGE,280125,0.4802,0.5006,0.0138,0.0054,2000
Florida,OSCEOLA,55658,0.4709,0.5063,0.0132,0.0096,2000
Florida,PALM BEACH,433186,0.3531,0.6227,0.0128,0.0114,2000
Florida,PASCO,142731,0.4805,0.4874,0.0238,0.0084,2000
Florida,PINELLAS,398472,0.4638,0.5035,0.0252,0.0075,2000
Florida,POLK,168607,0.5355,0.446,0.0122,0.0062,2000
Florida,PUTNAM,26222,0.5128,0.4615,0.0144,0.0113,2000
Florida,SANTA ROSA,50319,0.7209,0.2544,0.0144,0.0103,2000
Florida,SARASOTA,160942,0.5163,0.4527,0.0253,0.0057,2000
Florida,SEMINOLE,137634,0.5498,0.4299,0.0141,0.0061,2000
Florida,ST. JOHNS,60746,0.651,0.321,0.02,0.0079,2000
Florida,ST. LUCIE,77989,0.445,0.5329,0.0175,0.0046,2000
Florida,SUMTER,22261,0.5448,0.4329,0.0137,0.0086,2000
Florida,SUWANNEE,12457,0.6427,0.3271,0.0144,0.0157,2000
Florida,TAYLOR,6808,0.5958,0.3891,0.0087,0.0065,2000
Florida,UNION,3826,0.6095,0.3677,0.0086,0.0141,2000
Florida,VOLUSIA,183653,0.4484,0.5298,0.0158,0.0059,2000
Florida,WAKULLA,8587,0.5254,0.447,0.0174,0.0102,2000
Florida,WALTON,18318,0.665,0.308,0.0145,0.0125,2000
Florida,WASHINGTON,8025,0.6223,0.3487,0.0116,0.0174,2000
Georgia,APPLING,6099,0.646,0.3432,3.00E-04,0.0105,2000
Georgia,ATKINSON,2071,0.593,0.3964,5.00E-04,0.0101,2000
Georgia,BACON,2995,0.6711,0.3192,7.00E-04,0.009,2000
Georgia,BAKER,1519,0.4049,0.5879,0,0.0072,2000
Georgia,BALDWIN,12126,0.4982,0.486,0.0018,0.014,2000
Georgia,BANKS,4533,0.7064,0.2691,0.0031,0.0214,2000
Georgia,BARROW,12102,0.6549,0.3022,0.005,0.0379,2000
Georgia,BARTOW,22781,0.6462,0.3296,0.0024,0.0219,2000
Georgia,BEN HILL,4661,0.5108,0.4793,0,0.0099,2000
Georgia,BERRIEN,4410,0.6163,0.3719,0,0.0118,2000
Georgia,BIBB,49776,0.4836,0.5022,0.005,0.0093,2000
Georgia,BLECKLEY,3749,0.6498,0.3396,3.00E-04,0.0104,2000
Georgia,BRANTLEY,4566,0.6829,0.3005,0.0011,0.0155,2000
Georgia,BROOKS,4551,0.5287,0.4606,0.0026,0.0081,2000
Georgia,BRYAN,7059,0.6849,0.3077,0,0.0074,2000
Georgia,BULLOCH,14782,0.6082,0.3762,0.0093,0.0064,2000
Georgia,BURKE,7135,0.4739,0.5214,0.001,0.0038,2000
Georgia,BUTTS,5635,0.5675,0.4048,0.0014,0.0263,2000
Georgia,CALHOUN,1887,0.407,0.5866,0,0.0064,2000
Georgia,CAMDEN,10119,0.6296,0.3593,0.001,0.0101,2000
Georgia,CANDLER,2722,0.6036,0.3868,0,0.0096,2000
Georgia,CARROLL,25741,0.6342,0.34,0.0061,0.0197,2000
Georgia,CATOOSA,17721,0.679,0.3087,0.0037,0.0086,2000
Georgia,CHARLTON,2816,0.6286,0.3604,0.0018,0.0092,2000
Georgia,CHATHAM,76475,0.4949,0.4915,0.0078,0.0058,2000
Georgia,CHATTAHOOCHEE,1207,0.4888,0.4971,0.0033,0.0108,2000
Georgia,CHATTOOGA,6477,0.562,0.4213,8.00E-04,0.0159,2000
Georgia,CHEROKEE,52348,0.7265,0.2349,0.0058,0.0327,2000
Georgia,CLARKE,28904,0.41,0.5247,0.0431,0.0221,2000
Georgia,CLAY,1277,0.3508,0.6429,0,0.0063,2000
Georgia,CLAYTON,61402,0.3252,0.6521,0.0029,0.0198,2000
Georgia,CLINCH,1929,0.5656,0.423,0,0.0114,2000
Georgia,COBB,235027,0.5978,0.3688,0.0091,0.0244,2000
Georgia,COFFEE,9430,0.6104,0.381,8.00E-04,0.0077,2000
Georgia,COLQUITT,9972,0.6608,0.3306,5.00E-04,0.0081,2000
Georgia,COLUMBIA,36008,0.7404,0.2491,0.0034,0.0071,2000
Georgia,COOK,3944,0.5778,0.4156,8.00E-04,0.0058,2000
Georgia,COWETA,31226,0.683,0.29,0.0043,0.0227,2000
Georgia,CRAWFORD,3567,0.5571,0.4242,0.0014,0.0174,2000
Georgia,CRISP,5609,0.5857,0.4044,2.00E-04,0.0098,2000
