"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Senate","Illinois","19981103","N/A","MCHENRY","County","42,847","Fitzgerald, Peter G.","Challenger","20,442","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","1,853","22,405","R",".00","67.70","32.30","","",""
"Senate","Illinois","19981103","N/A","MCLEAN","County","25,474","Fitzgerald, Peter G.","Challenger","12,425","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","791","13,049","R",".00","67.22","32.78","","",""
"Senate","Illinois","19981103","N/A","MENARD","County","3,668","Fitzgerald, Peter G.","Challenger","1,261","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","87","2,407","R",".00","74.42","25.58","","",""
"Senate","Illinois","19981103","N/A","MERCER","County","4,115","Fitzgerald, Peter G.","Challenger","2,522","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","198","1,593","R",".00","62.00","38.00","","",""
"Senate","Illinois","19981103","N/A","MONROE","County","6,533","Fitzgerald, Peter G.","Challenger","2,737","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","163","3,796","R",".00","70.47","29.53","","",""
"Senate","Illinois","19981103","N/A","MONTGOMERY","County","5,791","Fitzgerald, Peter G.","Challenger","3,836","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","256","1,955","R",".00","60.15","39.85","","",""
"Senate","Illinois","19981103","N/A","MORGAN","County","7,893","Fitzgerald, Peter G.","Challenger","3,353","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","206","4,540","R",".00","70.18","29.82","","",""
"Senate","Illinois","19981103","N/A","MOULTRIE","County","2,771","Fitzgerald, Peter G.","Challenger","1,585","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","96","1,186","R",".00","63.61","36.39","","",""
"Senate","Illinois","19981103","N/A","OGLE","County","9,514","Fitzgerald, Peter G.","Challenger","3,754","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","369","5,760","R",".00","71.71","28.29","","",""
"Senate","Illinois","19981103","N/A","PEORIA","County","30,586","Fitzgerald, Peter G.","Challenger","21,480","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","1,269","9,106","R",".00","58.74","41.26","","",""
"Senate","Illinois","19981103","N/A","PERRY","County","5,171","Fitzgerald, Peter G.","Challenger","3,663","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","122","1,508","R",".00","58.54","41.46","","",""
"Senate","Illinois","19981103","N/A","PIATT","County","4,029","Fitzgerald, Peter G.","Challenger","1,941","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","179","2,088","R",".00","67.49","32.51","","",""
"Senate","Illinois","19981103","N/A","PIKE","County","4,386","Fitzgerald, Peter G.","Challenger","2,586","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","135","1,800","R",".00","62.91","37.09","","",""
