office,state,date,county,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third,third_votes,third_candidate,third_status,other_votes,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem,year
Governor,Texas,19981103,HOWARD,"5,513","Bush, George W.",Incumbent,"1,938","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,32,"3,575",R,0,73.99,26.01,1998
Governor,Texas,19981103,HUDSPETH,348,"Bush, George W.",Incumbent,197,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,7,151,R,0,63.85,36.15,1998
Governor,Texas,19981103,HUNT,"10,759","Bush, George W.",Incumbent,"3,834","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,89,"6,925",R,0,73.73,26.27,1998
Governor,Texas,19981103,HUTCHINSON,"4,702","Bush, George W.",Incumbent,"1,074","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,24,"3,628",R,0,81.41,18.59,1998
Governor,Texas,19981103,IRION,445,"Bush, George W.",Incumbent,84,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,361,R,0,84.12,15.88,1998
Governor,Texas,19981103,JACK,"1,330","Bush, George W.",Incumbent,547,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,6,783,R,0,70.86,29.14,1998
Governor,Texas,19981103,JACKSON,"2,494","Bush, George W.",Incumbent,737,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,9,"1,757",R,0,77.19,22.81,1998
Governor,Texas,19981103,JASPER,"4,737","Bush, George W.",Incumbent,"2,655","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,25,"2,082",R,0,64.08,35.92,1998
Governor,Texas,19981103,JEFF DAVIS,410,"Bush, George W.",Incumbent,160,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,10,250,R,0,71.93,28.07,1998
Governor,Texas,19981103,JEFFERSON,"31,648","Bush, George W.",Incumbent,"29,767","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,227,"1,881",R,0,51.53,48.47,1998
Governor,Texas,19981103,JIM HOGG,524,"Bush, George W.",Incumbent,873,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,349,D,0,37.51,62.49,1998
Governor,Texas,19981103,JIM WELLS,"2,957","Bush, George W.",Incumbent,"3,887","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,16,930,D,0,43.21,56.79,1998
Governor,Texas,19981103,JOHNSON,"16,598","Bush, George W.",Incumbent,"5,823","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,111,"10,775",R,0,74.03,25.97,1998
Governor,Texas,19981103,JONES,"3,164","Bush, George W.",Incumbent,"1,257","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,13,"1,907",R,0,71.57,28.43,1998
Governor,Texas,19981103,KARNES,"2,155","Bush, George W.",Incumbent,935,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,12,"1,220",R,0,69.74,30.26,1998
Governor,Texas,19981103,KAUFMAN,"9,656","Bush, George W.",Incumbent,"3,934","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,63,"5,722",R,0,71.05,28.95,1998
Governor,Texas,19981103,KENDALL,"5,485","Bush, George W.",Incumbent,872,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,40,"4,613",R,0,86.28,13.72,1998
Governor,Texas,19981103,KENEDY,69,"Bush, George W.",Incumbent,61,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,N/A,8,R,0,53.08,46.92,1998
Governor,Texas,19981103,KENT,290,"Bush, George W.",Incumbent,128,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,162,R,0,69.38,30.62,1998
Governor,Texas,19981103,KERR,"10,857","Bush, George W.",Incumbent,"2,120","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,105,"8,737",R,0,83.66,16.34,1998
Governor,Texas,19981103,KIMBLE,938,"Bush, George W.",Incumbent,227,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,5,711,R,0,80.52,19.48,1998
Governor,Texas,19981103,KING,131,"Bush, George W.",Incumbent,37,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,N/A,94,R,0,77.98,22.02,1998
Governor,Texas,19981103,KINNEY,654,"Bush, George W.",Incumbent,224,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,430,R,0,74.49,25.51,1998
Governor,Texas,19981103,KLEBERG,"3,373","Bush, George W.",Incumbent,"2,698","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,36,675,R,0,55.56,44.44,1998
Governor,Texas,19981103,KNOX,831,"Bush, George W.",Incumbent,431,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,400,R,0,65.85,34.15,1998
Governor,Texas,19981103,LA SALLE,503,"Bush, George W.",Incumbent,699,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,6,196,D,0,41.85,58.15,1998
Governor,Texas,19981103,LAMAR,"7,112","Bush, George W.",Incumbent,"3,493","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,38,"3,619",R,0,67.06,32.94,1998
Governor,Texas,19981103,LAMB,"2,816","Bush, George W.",Incumbent,764,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,8,"2,052",R,0,78.66,21.34,1998
Governor,Texas,19981103,LAMPASAS,"3,376","Bush, George W.",Incumbent,860,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,37,"2,516",R,0,79.7,20.3,1998
Governor,Texas,19981103,LAVACA,"4,021","Bush, George W.",Incumbent,"1,393","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,31,"2,628",R,0,74.27,25.73,1998
Governor,Texas,19981103,LEE,"2,758","Bush, George W.",Incumbent,"1,101","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,11,"1,657",R,0,71.47,28.53,1998
Governor,Texas,19981103,LEON,"2,877","Bush, George W.",Incumbent,"1,104","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,11,"1,773",R,0,72.27,27.73,1998
Governor,Texas,19981103,LIBERTY,"8,802","Bush, George W.",Incumbent,"3,866","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,72,"4,936",R,0,69.48,30.52,1998
Governor,Texas,19981103,LIMESTONE,"2,777","Bush, George W.",Incumbent,"1,828","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,10,949,R,0,60.3,39.7,1998
Governor,Texas,19981103,LIPSCOMB,856,"Bush, George W.",Incumbent,168,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,688,R,0,83.59,16.41,1998
Governor,Texas,19981103,LIVE OAK,"1,848","Bush, George W.",Incumbent,582,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,22,"1,266",R,0,76.05,23.95,1998
Governor,Texas,19981103,LLANO,"5,029","Bush, George W.",Incumbent,"1,456","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,35,"3,573",R,0,77.55,22.45,1998
Governor,Texas,19981103,LOVING,82,"Bush, George W.",Incumbent,22,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,60,R,0,78.85,21.15,1998
Governor,Texas,19981103,LUBBOCK,"40,564","Bush, George W.",Incumbent,"8,900","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,307,"31,664",R,0,82.01,17.99,1998
Governor,Texas,19981103,LYNN,"1,201","Bush, George W.",Incumbent,322,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,6,879,R,0,78.86,21.14,1998
Governor,Texas,19981103,MADISON,"1,886","Bush, George W.",Incumbent,812,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,14,"1,074",R,0,69.9,30.1,1998
Governor,Texas,19981103,MARION,"1,464","Bush, George W.",Incumbent,"1,067","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,5,397,R,0,57.84,42.16,1998
Governor,Texas,19981103,MARTIN,809,"Bush, George W.",Incumbent,182,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,627,R,0,81.63,18.37,1998
Governor,Texas,19981103,MASON,997,"Bush, George W.",Incumbent,266,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,16,731,R,0,78.94,21.06,1998
Governor,Texas,19981103,MATAGORDA,"6,373","Bush, George W.",Incumbent,"2,689","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,51,"3,684",R,0,70.33,29.67,1998
Governor,Texas,19981103,MAVERICK,"2,252","Bush, George W.",Incumbent,"2,566","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,28,314,D,0,46.74,53.26,1998
Governor,Texas,19981103,MCCULLOCH,"1,554","Bush, George W.",Incumbent,569,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,6,985,R,0,73.2,26.8,1998
Governor,Texas,19981103,MCLENNAN,"27,512","Bush, George W.",Incumbent,"12,616","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,148,"14,896",R,0,68.56,31.44,1998
Governor,Texas,19981103,MCMULLEN,258,"Bush, George W.",Incumbent,37,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,221,R,0,87.46,12.54,1998
Governor,Texas,19981103,MEDINA,"5,619","Bush, George W.",Incumbent,"1,647","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,52,"3,972",R,0,77.33,22.67,1998
Governor,Texas,19981103,MENARD,555,"Bush, George W.",Incumbent,253,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,6,302,R,0,68.69,31.31,1998
Governor,Texas,19981103,MIDLAND,"21,650","Bush, George W.",Incumbent,"3,757","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,179,"17,893",R,0,85.21,14.79,1998
Governor,Texas,19981103,MILAM,"3,417","Bush, George W.",Incumbent,"2,159","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,34,"1,258",R,0,61.28,38.72,1998
Governor,Texas,19981103,MILLS,"1,221","Bush, George W.",Incumbent,414,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,7,807,R,0,74.68,25.32,1998
Governor,Texas,19981103,MITCHELL,"1,221","Bush, George W.",Incumbent,547,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,10,674,R,0,69.06,30.94,1998
Governor,Texas,19981103,MONTAGUE,"3,462","Bush, George W.",Incumbent,"1,409","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,29,"2,053",R,0,71.07,28.93,1998
Governor,Texas,19981103,MONTGOMERY,"43,488","Bush, George W.",Incumbent,"8,384","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,271,"35,104",R,0,83.84,16.16,1998
Governor,Texas,19981103,MOORE,"3,021","Bush, George W.",Incumbent,534,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,28,"2,487",R,0,84.98,15.02,1998
Governor,Texas,19981103,MORRIS,"1,982","Bush, George W.",Incumbent,"1,882","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,10,100,R,0,51.29,48.71,1998
Governor,Texas,19981103,MOTLEY,393,"Bush, George W.",Incumbent,97,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,5,296,R,0,80.2,19.8,1998
Governor,Texas,19981103,NACOGDOCHES,"8,835","Bush, George W.",Incumbent,"3,661","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,61,"5,174",R,0,70.7,29.3,1998
Governor,Texas,19981103,NAVARRO,"6,344","Bush, George W.",Incumbent,"3,280","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,38,"3,064",R,0,65.92,34.08,1998
Governor,Texas,19981103,NEWTON,"1,509","Bush, George W.",Incumbent,"1,470","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,10,39,R,0,50.65,49.35,1998
Governor,Texas,19981103,NOLAN,"2,684","Bush, George W.",Incumbent,"1,133","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,31,"1,551",R,0,70.32,29.68,1998
Governor,Texas,19981103,NUECES,"38,165","Bush, George W.",Incumbent,"24,290","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,339,"13,875",R,0,61.11,38.89,1998
Governor,Texas,19981103,OCHILTREE,"1,793","Bush, George W.",Incumbent,160,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,8,"1,633",R,0,91.81,8.19,1998
Governor,Texas,19981103,OLDHAM,464,"Bush, George W.",Incumbent,85,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,1,379,R,0,84.52,15.48,1998
Governor,Texas,19981103,ORANGE,"12,386","Bush, George W.",Incumbent,"7,592","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,97,"4,794",R,0,62,38,1998
Governor,Texas,19981103,PALO PINTO,"3,654","Bush, George W.",Incumbent,"1,815","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,35,"1,839",R,0,66.81,33.19,1998
Governor,Texas,19981103,PANOLA,"4,133","Bush, George W.",Incumbent,"1,915","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,22,"2,218",R,0,68.34,31.66,1998
Governor,Texas,19981103,PARKER,"15,081","Bush, George W.",Incumbent,"4,540","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,105,"10,541",R,0,76.86,23.14,1998
Governor,Texas,19981103,PARMER,"1,708","Bush, George W.",Incumbent,270,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,"1,438",R,0,86.35,13.65,1998
Governor,Texas,19981103,PECOS,"2,223","Bush, George W.",Incumbent,"1,026","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,19,"1,197",R,0,68.42,31.58,1998
Governor,Texas,19981103,POLK,"6,723","Bush, George W.",Incumbent,"3,354","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,54,"3,369",R,0,66.72,33.28,1998
Governor,Texas,19981103,POTTER,"12,590","Bush, George W.",Incumbent,"3,988","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,104,"8,602",R,0,75.94,24.06,1998
Governor,Texas,19981103,PRESIDIO,530,"Bush, George W.",Incumbent,806,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,9,276,D,0,39.67,60.33,1998
Governor,Texas,19981103,RAINS,"1,401","Bush, George W.",Incumbent,663,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,9,738,R,0,67.88,32.12,1998
Governor,Texas,19981103,RANDALL,"22,644","Bush, George W.",Incumbent,"3,733","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,121,"18,911",R,0,85.85,14.15,1998
Governor,Texas,19981103,REAGAN,515,"Bush, George W.",Incumbent,97,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,N/A,418,R,0,84.15,15.85,1998
Governor,Texas,19981103,REAL,"1,085","Bush, George W.",Incumbent,213,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,19,872,R,0,83.59,16.41,1998
Governor,Texas,19981103,RED RIVER,"1,996","Bush, George W.",Incumbent,"1,368","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,16,628,R,0,59.33,40.67,1998
Governor,Texas,19981103,REEVES,"1,288","Bush, George W.",Incumbent,"1,365","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,20,77,D,0,48.55,51.45,1998
Governor,Texas,19981103,REFUGIO,"1,558","Bush, George W.",Incumbent,867,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,8,691,R,0,64.25,35.75,1998
Governor,Texas,19981103,ROBERTS,367,"Bush, George W.",Incumbent,34,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,1,333,R,0,91.52,8.48,1998
Governor,Texas,19981103,ROBERTSON,"2,085","Bush, George W.",Incumbent,"1,893","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,14,192,R,0,52.41,47.59,1998
Governor,Texas,19981103,ROCKWALL,"7,677","Bush, George W.",Incumbent,"1,326","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,47,"6,351",R,0,85.27,14.73,1998
Governor,Texas,19981103,RUNNELS,"2,315","Bush, George W.",Incumbent,637,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,15,"1,678",R,0,78.42,21.58,1998
Governor,Texas,19981103,RUSK,"6,816","Bush, George W.",Incumbent,"2,398","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,44,"4,418",R,0,73.97,26.03,1998
Governor,Texas,19981103,SABINE,"2,103","Bush, George W.",Incumbent,"1,183","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,20,920,R,0,64,36,1998
Governor,Texas,19981103,SAN AUGUSTINE,"1,178","Bush, George W.",Incumbent,850,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,9,328,R,0,58.09,41.91,1998
Governor,Texas,19981103,SAN JACINTO,"3,203","Bush, George W.",Incumbent,"1,688","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,36,"1,515",R,0,65.49,34.51,1998
Governor,Texas,19981103,SAN PATRICIO,"6,922","Bush, George W.",Incumbent,"3,462","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,59,"3,460",R,0,66.66,33.34,1998
Governor,Texas,19981103,SAN SABA,"1,018","Bush, George W.",Incumbent,297,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,13,721,R,0,77.41,22.59,1998
Governor,Texas,19981103,SCHLEICHER,720,"Bush, George W.",Incumbent,195,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,7,525,R,0,78.69,21.31,1998
Governor,Texas,19981103,SCURRY,"3,315","Bush, George W.",Incumbent,755,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,22,"2,560",R,0,81.45,18.55,1998
Governor,Texas,19981103,SHACKELFORD,861,"Bush, George W.",Incumbent,177,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,684,R,0,82.95,17.05,1998
Governor,Texas,19981103,SHELBY,"4,028","Bush, George W.",Incumbent,"1,731","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,20,"2,297",R,0,69.94,30.06,1998
Governor,Texas,19981103,SHERMAN,749,"Bush, George W.",Incumbent,118,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,N/A,631,R,0,86.39,13.61,1998
Governor,Texas,19981103,SMITH,"27,579","Bush, George W.",Incumbent,"8,840","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,181,"18,739",R,0,75.73,24.27,1998
Governor,Texas,19981103,SOMERVELL,"1,531","Bush, George W.",Incumbent,502,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,11,"1,029",R,0,75.31,24.69,1998
Governor,Texas,19981103,STARR,"2,811","Bush, George W.",Incumbent,"4,760","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,58,"1,949",D,0,37.13,62.87,1998
Governor,Texas,19981103,STEPHENS,"1,649","Bush, George W.",Incumbent,504,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,9,"1,145",R,0,76.59,23.41,1998
Governor,Texas,19981103,STERLING,527,"Bush, George W.",Incumbent,95,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,432,R,0,84.73,15.27,1998
Governor,Texas,19981103,STONEWALL,394,"Bush, George W.",Incumbent,259,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,135,R,0,60.34,39.66,1998
Governor,Texas,19981103,SUTTON,652,"Bush, George W.",Incumbent,158,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,494,R,0,80.49,19.51,1998
Governor,Texas,19981103,SWISHER,"1,276","Bush, George W.",Incumbent,682,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,594,R,0,65.17,34.83,1998
Governor,Texas,19981103,TARRANT,"178,068","Bush, George W.",Incumbent,"77,310","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,"1,403","100,758",R,0,69.73,30.27,1998
Governor,Texas,19981103,TAYLOR,"23,646","Bush, George W.",Incumbent,"5,489","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,131,"18,157",R,0,81.16,18.84,1998
Governor,Texas,19981103,TERRELL,180,"Bush, George W.",Incumbent,117,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,5,63,R,0,60.61,39.39,1998
Governor,Texas,19981103,TERRY,"1,945","Bush, George W.",Incumbent,522,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,6,"1,423",R,0,78.84,21.16,1998
Governor,Texas,19981103,THROCKMORTON,454,"Bush, George W.",Incumbent,166,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,288,R,0,73.23,26.77,1998
Governor,Texas,19981103,TITUS,"3,999","Bush, George W.",Incumbent,"2,073","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,12,"1,926",R,0,65.86,34.14,1998
Governor,Texas,19981103,TOM GREEN,"18,171","Bush, George W.",Incumbent,"4,920","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,99,"13,251",R,0,78.69,21.31,1998
Governor,Texas,19981103,TRAVIS,"105,544","Bush, George W.",Incumbent,"66,872","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,"2,322","38,672",R,0,61.21,38.79,1998
Governor,Texas,19981103,TRINITY,"2,655","Bush, George W.",Incumbent,"1,883","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,20,772,R,0,58.51,41.49,1998
Governor,Texas,19981103,TYLER,"3,054","Bush, George W.",Incumbent,"1,839","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,18,"1,215",R,0,62.42,37.58,1998
Governor,Texas,19981103,UPSHUR,"5,589","Bush, George W.",Incumbent,"2,627","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,42,"2,962",R,0,68.03,31.97,1998
Governor,Texas,19981103,UPTON,528,"Bush, George W.",Incumbent,180,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,348,R,0,74.58,25.42,1998
Governor,Texas,19981103,UVALDE,"3,785","Bush, George W.",Incumbent,"1,784","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,34,"2,001",R,0,67.97,32.03,1998
Governor,Texas,19981103,VAL VERDE,"4,199","Bush, George W.",Incumbent,"3,083","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,40,"1,116",R,0,57.66,42.34,1998
Governor,Texas,19981103,VAN ZANDT,"9,125","Bush, George W.",Incumbent,"3,140","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,41,"5,985",R,0,74.4,25.6,1998
Governor,Texas,19981103,VICTORIA,"15,344","Bush, George W.",Incumbent,"4,313","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,85,"11,031",R,0,78.06,21.94,1998
Governor,Texas,19981103,WALKER,"7,411","Bush, George W.",Incumbent,"2,779","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,49,"4,632",R,0,72.73,27.27,1998
Governor,Texas,19981103,WALLER,"4,411","Bush, George W.",Incumbent,"2,711","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,116,"1,700",R,0,61.93,38.07,1998
Governor,Texas,19981103,WARD,"2,009","Bush, George W.",Incumbent,851,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,38,"1,158",R,0,70.24,29.76,1998
Governor,Texas,19981103,WASHINGTON,"6,329","Bush, George W.",Incumbent,"1,684","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,24,"4,645",R,0,78.98,21.02,1998
Governor,Texas,19981103,WEBB,"7,805","Bush, George W.",Incumbent,"8,163","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,68,358,D,0,48.88,51.12,1998
Governor,Texas,19981103,WHARTON,"6,583","Bush, George W.",Incumbent,"2,416","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,32,"4,167",R,0,73.15,26.85,1998
Governor,Texas,19981103,WHEELER,"1,420","Bush, George W.",Incumbent,344,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,"1,076",R,0,80.5,19.5,1998
Governor,Texas,19981103,WICHITA,"20,298","Bush, George W.",Incumbent,"7,739","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,172,"12,559",R,0,72.4,27.6,1998
Governor,Texas,19981103,WILBARGER,"2,442","Bush, George W.",Incumbent,773,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,11,"1,669",R,0,75.96,24.04,1998
Governor,Texas,19981103,WILLACY,"1,267","Bush, George W.",Incumbent,"1,028","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,16,239,R,0,55.21,44.79,1998
Governor,Texas,19981103,WILLIAMSON,"42,075","Bush, George W.",Incumbent,"11,724","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,432,"30,351",R,0,78.21,21.79,1998
Governor,Texas,19981103,WILSON,"5,662","Bush, George W.",Incumbent,"2,488","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,38,"3,174",R,0,69.47,30.53,1998
Governor,Texas,19981103,WINKLER,"1,052","Bush, George W.",Incumbent,361,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,19,691,R,0,74.45,25.55,1998
Governor,Texas,19981103,WISE,"6,899","Bush, George W.",Incumbent,"2,518","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,52,"4,381",R,0,73.26,26.74,1998
Governor,Texas,19981103,WOOD,"7,229","Bush, George W.",Incumbent,"2,324","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,42,"4,905",R,0,75.67,24.33,1998
Governor,Texas,19981103,YOAKUM,"1,514","Bush, George W.",Incumbent,326,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,11,"1,188",R,0,82.28,17.72,1998
Governor,Texas,19981103,YOUNG,"3,694","Bush, George W.",Incumbent,"1,333","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,19,"2,361",R,0,73.48,26.52,1998
Governor,Texas,19981103,ZAPATA,731,"Bush, George W.",Incumbent,851,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,7,120,D,0,46.21,53.79,1998
Governor,Texas,19981103,ZAVALA,"1,041","Bush, George W.",Incumbent,"2,227","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,13,"1,186",D,0,31.85,68.15,1998
Governor,Vermont,19981103,ADDISON,"4,597","Dwyer, Ruth",Challenger,"8,226","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,384,"3,629",D,0,35.85,64.15,1998
Governor,Vermont,19981103,BENNINGTON,"6,725","Dwyer, Ruth",Challenger,"6,387","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,527,338,R,0,51.29,48.71,1998
Governor,Vermont,19981103,CALEDONIA,"5,269","Dwyer, Ruth",Challenger,"4,925","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,341,344,R,0,51.69,48.31,1998
Governor,Vermont,19981103,CHITTENDEN,"17,852","Dwyer, Ruth",Challenger,"31,459","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,"1,417","13,607",D,0,36.2,63.8,1998
Governor,Vermont,19981103,ESSEX,"1,363","Dwyer, Ruth",Challenger,834,"Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,99,529,R,0,62.04,37.96,1998
Governor,Vermont,19981103,FRANKLIN,"6,082","Dwyer, Ruth",Challenger,"7,713","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,400,"1,631",D,0,44.09,55.91,1998
Governor,Vermont,19981103,GRAND ISLE,"1,452","Dwyer, Ruth",Challenger,"1,339","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,87,113,R,0,52.02,47.98,1998
Governor,Vermont,19981103,LAMOILLE,"3,936","Dwyer, Ruth",Challenger,"4,202","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,259,266,D,0,48.37,51.63,1998
Governor,Vermont,19981103,ORANGE,"4,692","Dwyer, Ruth",Challenger,"5,866","Dean, Howard B.",Incumbent,N/A,N/A,N/A,N/A,297,"1,174",D,0,44.44,55.56,1998
