"state","area","total_votes","rep_votes","dem_votes","third_votes","other_votes","year","total_pop","white","black","asian","latino","other","pct_white","pct_black","pct_asian","pct_latino","pct_other","state_county","pct_white_1990"
"Alabama","COVINGTON",13962,0.4899,0.3584,0.1347,0.017,1992,37886,31577,4933,117,580,679,0.833474107,0.130206409,0.003088212,0.015309085,0.017922188,"Alabama COVINGTON",0.864932288
"Alabama","COVINGTON",14627,0.7602,0.234,0,0.0058,2004,37886,31577,4933,117,580,679,0.833474107,0.130206409,0.003088212,0.015309085,0.017922188,"Alabama COVINGTON",0.864932288
"Alabama","CRENSHAW",6252,0.721529111,0.265994882,0.0124760070000001,NA,2016,13938,9825,3277,253,237,346,0.704907447,0.235112642,0.018151815,0.017003874,0.024824222,"Alabama CRENSHAW",0.736927026
"Alabama","CRENSHAW",6424,0.6742,0.3191,0.0033,0.0034,2012,13938,9825,3277,253,237,346,0.704907447,0.235112642,0.018151815,0.017003874,0.024824222,"Alabama CRENSHAW",0.736927026
"Alabama","CRENSHAW",5290,0.4422,0.4544,0.0917,0.0117,1992,13938,9825,3277,253,237,346,0.704907447,0.235112642,0.018151815,0.017003874,0.024824222,"Alabama CRENSHAW",0.736927026
"Alabama","CRENSHAW",4795,0.5825,0.4033,0.0083,0.0058,2000,13938,9825,3277,253,237,346,0.704907447,0.235112642,0.018151815,0.017003874,0.024824222,"Alabama CRENSHAW",0.736927026
"Alabama","CRENSHAW",4447,0.436,0.4884,0.0713,0.0043,1996,13938,9825,3277,253,237,346,0.704907447,0.235112642,0.018151815,0.017003874,0.024824222,"Alabama CRENSHAW",0.736927026
"Alabama","CRENSHAW",6291,0.6865,0.3081,0,0.0054,2008,13938,9825,3277,253,237,346,0.704907447,0.235112642,0.018151815,0.017003874,0.024824222,"Alabama CRENSHAW",0.736927026
"Alabama","CRENSHAW",5500,0.6867,0.3087,0,0.0045,2004,13938,9825,3277,253,237,346,0.704907447,0.235112642,0.018151815,0.017003874,0.024824222,"Alabama CRENSHAW",0.736927026
"Alabama","CULLMAN",29043,0.4962,0.3598,0.1416,0.0023,1992,80965,74635,964,451,3493,1422,0.92181807,0.011906379,0.005570308,0.043142098,0.017563145,"Alabama CULLMAN",0.987147442
"Alabama","CULLMAN",34555,0.8392,0.1462,0.0065,0.0081,2012,80965,74635,964,451,3493,1422,0.92181807,0.011906379,0.005570308,0.043142098,0.017563145,"Alabama CULLMAN",0.987147442
"Alabama","CULLMAN",35305,0.8185,0.1661,0,0.0154,2008,80965,74635,964,451,3493,1422,0.92181807,0.011906379,0.005570308,0.043142098,0.017563145,"Alabama CULLMAN",0.987147442
"Alabama","CULLMAN",37278,0.878105049,0.100059016,0.021835935,NA,2016,80965,74635,964,451,3493,1422,0.92181807,0.011906379,0.005570308,0.043142098,0.017563145,"Alabama CULLMAN",0.987147442
"Alabama","CULLMAN",26553,0.5388,0.3594,0.0919,0.0098,1996,80965,74635,964,451,3493,1422,0.92181807,0.011906379,0.005570308,0.043142098,0.017563145,"Alabama CULLMAN",0.987147442
"Alabama","CULLMAN",35191,0.7621,0.2286,0,0.0093,2004,80965,74635,964,451,3493,1422,0.92181807,0.011906379,0.005570308,0.043142098,0.017563145,"Alabama CULLMAN",0.987147442
"Alabama","CULLMAN",29525,0.6488,0.3305,0.0096,0.0111,2000,80965,74635,964,451,3493,1422,0.92181807,0.011906379,0.005570308,0.043142098,0.017563145,"Alabama CULLMAN",0.987147442
"Alabama","DALE",15806,0.6702,0.3104,0.0119,0.0075,2000,49866,34829,9798,588,2980,1671,0.698451851,0.196486584,0.011791601,0.059760157,0.033509806,"Alabama DALE",0.793121512
"Alabama","DALE",19320,0.7187,0.2728,0,0.0085,2008,49866,34829,9798,588,2980,1671,0.698451851,0.196486584,0.011791601,0.059760157,0.033509806,"Alabama DALE",0.793121512
"Alabama","DALE",18601,0.7047,0.2842,0.0054,0.0057,2012,49866,34829,9798,588,2980,1671,0.698451851,0.196486584,0.011791601,0.059760157,0.033509806,"Alabama DALE",0.793121512
"Alabama","DALE",18231,0.7471,0.246,0,0.0069,2004,49866,34829,9798,588,2980,1671,0.698451851,0.196486584,0.011791601,0.059760157,0.033509806,"Alabama DALE",0.793121512
"Alabama","DALE",14330,0.5784,0.3302,0.0849,0.0066,1996,49866,34829,9798,588,2980,1671,0.698451851,0.196486584,0.011791601,0.059760157,0.033509806,"Alabama DALE",0.793121512
"Alabama","DALE",18617,0.741150561,0.236772842,0.0220765969999999,NA,2016,49866,34829,9798,588,2980,1671,0.698451851,0.196486584,0.011791601,0.059760157,0.033509806,"Alabama DALE",0.793121512
"Alabama","DALE",15787,0.5145,0.3229,0.1535,0.0091,1992,49866,34829,9798,588,2980,1671,0.698451851,0.196486584,0.011791601,0.059760157,0.033509806,"Alabama DALE",0.793121512
"Alabama","DALLAS",18730,0.308809397,0.684783769,0.006406834,NA,2016,42154,12045,29164,144,130,671,0.285738008,0.69184419,0.003416046,0.00308393,0.015917825,"Alabama DALLAS",0.418055267
"Alabama","DALLAS",20964,0.2999,0.697,0.0016,0.0014,2012,42154,12045,29164,144,130,671,0.285738008,0.69184419,0.003416046,0.00308393,0.015917825,"Alabama DALLAS",0.418055267
"Alabama","DALLAS",18464,0.3986,0.594,0.0034,0.004,2000,42154,12045,29164,144,130,671,0.285738008,0.69184419,0.003416046,0.00308393,0.015917825,"Alabama DALLAS",0.418055267
"Alabama","DALLAS",17654,0.3745,0.5952,0.027,0.0033,1996,42154,12045,29164,144,130,671,0.285738008,0.69184419,0.003416046,0.00308393,0.015917825,"Alabama DALLAS",0.418055267
"Alabama","DALLAS",19604,0.3772,0.5638,0.0566,0.0024,1992,42154,12045,29164,144,130,671,0.285738008,0.69184419,0.003416046,0.00308393,0.015917825,"Alabama DALLAS",0.418055267
"Alabama","DALLAS",18573,0.3949,0.6017,0,0.0034,2004,42154,12045,29164,144,130,671,0.285738008,0.69184419,0.003416046,0.00308393,0.015917825,"Alabama DALLAS",0.418055267
"Alabama","DALLAS",20852,0.326,0.6707,0,0.0033,2008,42154,12045,29164,144,130,671,0.285738008,0.69184419,0.003416046,0.00308393,0.015917825,"Alabama DALLAS",0.418055267
"Alabama","DEKALB",20285,0.6323,0.3478,0.0086,0.0112,2000,71068,57485,1295,219,9957,2112,0.808873192,0.018221985,0.003081556,0.140105251,0.029718017,"Alabama DEKALB",0.969424164
"Alabama","DEKALB",23950,0.7654,0.2187,0.0067,0.0091,2012,71068,57485,1295,219,9957,2112,0.808873192,0.018221985,0.003081556,0.140105251,0.029718017,"Alabama DEKALB",0.969424164
"Alabama","DEKALB",21585,0.4873,0.382,0.127,0.0037,1992,71068,57485,1295,219,9957,2112,0.808873192,0.018221985,0.003081556,0.140105251,0.029718017,"Alabama DEKALB",0.969424164
"Alabama","DEKALB",18143,0.5414,0.3607,0.0887,0.0092,1996,71068,57485,1295,219,9957,2112,0.808873192,0.018221985,0.003081556,0.140105251,0.029718017,"Alabama DEKALB",0.969424164
"Alabama","DEKALB",26086,0.834892279,0.141148509,0.023959212,NA,2016,71068,57485,1295,219,9957,2112,0.808873192,0.018221985,0.003081556,0.140105251,0.029718017,"Alabama DEKALB",0.969424164
"Alabama","DEKALB",24015,0.7477,0.2356,0,0.0167,2008,71068,57485,1295,219,9957,2112,0.808873192,0.018221985,0.003081556,0.140105251,0.029718017,"Alabama DEKALB",0.969424164
"Alabama","DEKALB",24169,0.6994,0.2934,0,0.0072,2004,71068,57485,1295,219,9957,2112,0.808873192,0.018221985,0.003081556,0.140105251,0.029718017,"Alabama DEKALB",0.969424164
"Alabama","ELMORE",36905,0.748380978,0.228586912,0.02303211,NA,2016,80763,59479,17137,417,2229,1501,0.73646348,0.21218875,0.005163255,0.027599272,0.018585243,"Alabama ELMORE",0.769152611
"Alabama","ELMORE",35546,0.7386,0.2519,0.0054,0.0042,2012,80763,59479,17137,417,2229,1501,0.73646348,0.21218875,0.005163255,0.027599272,0.018585243,"Alabama ELMORE",0.769152611
"Alabama","ELMORE",23804,0.7048,0.2794,0.0089,0.0068,2000,80763,59479,17137,417,2229,1501,0.73646348,0.21218875,0.005163255,0.027599272,0.018585243,"Alabama ELMORE",0.769152611
"Alabama","ELMORE",20388,0.557,0.3052,0.1356,0.0022,1992,80763,59479,17137,417,2229,1501,0.73646348,0.21218875,0.005163255,0.027599272,0.018585243,"Alabama ELMORE",0.769152611
"Alabama","ELMORE",20946,0.6176,0.3118,0.0653,0.0053,1996,80763,59479,17137,417,2229,1501,0.73646348,0.21218875,0.005163255,0.027599272,0.018585243,"Alabama ELMORE",0.769152611
"Alabama","ELMORE",34315,0.7512,0.2419,0,0.0069,2008,80763,59479,17137,417,2229,1501,0.73646348,0.21218875,0.005163255,0.027599272,0.018585243,"Alabama ELMORE",0.769152611
"Alabama","ELMORE",28680,0.769,0.2256,0,0.0053,2004,80763,59479,17137,417,2229,1501,0.73646348,0.21218875,0.005163255,0.027599272,0.018585243,"Alabama ELMORE",0.769152611
"Alabama","ESCAMBIA",11104,0.4696,0.4189,0.0781,0.0335,1996,37935,23023,12678,49,466,1719,0.606906551,0.334203242,0.001291683,0.01228417,0.045314353,"Alabama ESCAMBIA",0.684892167
"Alabama","ESCAMBIA",12824,0.4644,0.375,0.126,0.0346,1992,37935,23023,12678,49,466,1719,0.606906551,0.334203242,0.001291683,0.01228417,0.045314353,"Alabama ESCAMBIA",0.684892167
"Alabama","ESCAMBIA",14894,0.6235,0.3685,0.0037,0.0042,2012,37935,23023,12678,49,466,1719,0.606906551,0.334203242,0.001291683,0.01228417,0.045314353,"Alabama ESCAMBIA",0.684892167
"Alabama","ESCAMBIA",12395,0.6868,0.3077,0,0.0055,2004,37935,23023,12678,49,466,1719,0.606906551,0.334203242,0.001291683,0.01228417,0.045314353,"Alabama ESCAMBIA",0.684892167
"Alabama","ESCAMBIA",15213,0.675869322,0.308814829,0.0153158489999998,NA,2016,37935,23023,12678,49,466,1719,0.606906551,0.334203242,0.001291683,0.01228417,0.045314353,"Alabama ESCAMBIA",0.684892167
"Alabama","ESCAMBIA",14674,0.6389,0.3536,0,0.0076,2008,37935,23023,12678,49,466,1719,0.606906551,0.334203242,0.001291683,0.01228417,0.045314353,"Alabama ESCAMBIA",0.684892167
"Alabama","ESCAMBIA",11660,0.5982,0.3879,0.0067,0.0072,2000,37935,23023,12678,49,466,1719,0.606906551,0.334203242,0.001291683,0.01228417,0.045314353,"Alabama ESCAMBIA",0.684892167
"Alabama","ETOWAH",42624,0.6834,0.3004,0.0093,0.0069,2012,103766,81479,16025,679,3740,1843,0.785218665,0.154434015,0.006543569,0.036042634,0.017761116,"Alabama ETOWAH",0.854106571
"Alabama","ETOWAH",42680,0.6326,0.3591,0,0.0083,2004,103766,81479,16025,679,3740,1843,0.785218665,0.154434015,0.006543569,0.036042634,0.017761116,"Alabama ETOWAH",0.854106571
"Alabama","ETOWAH",44737,0.6839,0.3017,0,0.0144,2008,103766,81479,16025,679,3740,1843,0.785218665,0.154434015,0.006543569,0.036042634,0.017761116,"Alabama ETOWAH",0.854106571
"Alabama","ETOWAH",39348,0.5359,0.443,0.0111,0.01,2000,103766,81479,16025,679,3740,1843,0.785218665,0.154434015,0.006543569,0.036042634,0.017761116,"Alabama ETOWAH",0.854106571
"Alabama","ETOWAH",37561,0.4482,0.4786,0.0673,0.0059,1996,103766,81479,16025,679,3740,1843,0.785218665,0.154434015,0.006543569,0.036042634,0.017761116,"Alabama ETOWAH",0.854106571
"Alabama","ETOWAH",43474,0.739108433,0.238073331,0.022818236,NA,2016,103766,81479,16025,679,3740,1843,0.785218665,0.154434015,0.006543569,0.036042634,0.017761116,"Alabama ETOWAH",0.854106571
"Alabama","ETOWAH",42451,0.4115,0.4843,0.1008,0.0035,1992,103766,81479,16025,679,3740,1843,0.785218665,0.154434015,0.006543569,0.036042634,0.017761116,"Alabama ETOWAH",0.854106571
"Alabama","FAYETTE",8470,0.4255,0.4522,0.1195,0.0028,1992,16896,14413,2093,66,126,198,0.85304214,0.123875473,0.00390625,0.007457386,0.01171875,"Alabama FAYETTE",0.875013918
"Alabama","FAYETTE",8002,0.6916,0.3009,0,0.0075,2004,16896,14413,2093,66,126,198,0.85304214,0.123875473,0.00390625,0.007457386,0.01171875,"Alabama FAYETTE",0.875013918
"Alabama","FAYETTE",8196,0.818081991,0.165690581,0.016227428,NA,2016,16896,14413,2093,66,126,198,0.85304214,0.123875473,0.00390625,0.007457386,0.01171875,"Alabama FAYETTE",0.875013918
"Alabama","FAYETTE",7958,0.7607,0.2283,0.0054,0.0055,2012,16896,14413,2093,66,126,198,0.85304214,0.123875473,0.00390625,0.007457386,0.01171875,"Alabama FAYETTE",0.875013918
"Alabama","FAYETTE",7808,0.5868,0.3924,0.0077,0.0131,2000,16896,14413,2093,66,126,198,0.85304214,0.123875473,0.00390625,0.007457386,0.01171875,"Alabama FAYETTE",0.875013918
"Alabama","FAYETTE",7957,0.7393,0.2506,0,0.0101,2008,16896,14413,2093,66,126,198,0.85304214,0.123875473,0.00390625,0.007457386,0.01171875,"Alabama FAYETTE",0.875013918
"Alabama","FAYETTE",7209,0.4426,0.469,0.0818,0.0065,1996,16896,14413,2093,66,126,198,0.85304214,0.123875473,0.00390625,0.007457386,0.01171875,"Alabama FAYETTE",0.875013918
"Alabama","FRANKLIN",11858,0.4043,0.502,0.0907,0.003,1992,31634,24833,1554,29,4958,260,0.7850098,0.04912436,0.000916735,0.156730101,0.008219005,"Alabama FRANKLIN",0.951427339
"Alabama","FRANKLIN",11693,0.6883,0.2967,0,0.0151,2008,31634,24833,1554,29,4958,260,0.7850098,0.04912436,0.000916735,0.156730101,0.008219005,"Alabama FRANKLIN",0.951427339
"Alabama","FRANKLIN",12269,0.6268,0.3679,0,0.0053,2004,31634,24833,1554,29,4958,260,0.7850098,0.04912436,0.000916735,0.156730101,0.008219005,"Alabama FRANKLIN",0.951427339
"Alabama","FRANKLIN",11103,0.5511,0.4317,0.0065,0.0107,2000,31634,24833,1554,29,4958,260,0.7850098,0.04912436,0.000916735,0.156730101,0.008219005,"Alabama FRANKLIN",0.951427339
"Alabama","FRANKLIN",10482,0.4244,0.4797,0.0922,0.0037,1996,31634,24833,1554,29,4958,260,0.7850098,0.04912436,0.000916735,0.156730101,0.008219005,"Alabama FRANKLIN",0.951427339
"Alabama","FRANKLIN",10881,0.6954,0.2914,0.0063,0.0068,2012,31634,24833,1554,29,4958,260,0.7850098,0.04912436,0.000916735,0.156730101,0.008219005,"Alabama FRANKLIN",0.951427339
"Alabama","FRANKLIN",11955,0.791802593,0.18377248,0.024424927,NA,2016,31634,24833,1554,29,4958,260,0.7850098,0.04912436,0.000916735,0.156730101,0.008219005,"Alabama FRANKLIN",0.951427339
"Alabama","GENEVA",11659,0.854876061,0.130542928,0.0145810109999999,NA,2016,26815,22534,2387,329,973,592,0.84035055,0.089017341,0.012269252,0.036285661,0.022077196,"Alabama GENEVA",0.874614116
"Alabama","GENEVA",8983,0.526,0.3533,0.0954,0.0253,1996,26815,22534,2387,329,973,592,0.84035055,0.089017341,0.012269252,0.036285661,0.022077196,"Alabama GENEVA",0.874614116
"Alabama","GENEVA",9867,0.4908,0.3671,0.1341,0.008,1992,26815,22534,2387,329,973,592,0.84035055,0.089017341,0.012269252,0.036285661,0.022077196,"Alabama GENEVA",0.874614116
"Alabama","GENEVA",11331,0.8097,0.1799,0.0056,0.0048,2012,26815,22534,2387,329,973,592,0.84035055,0.089017341,0.012269252,0.036285661,0.022077196,"Alabama GENEVA",0.874614116
"Alabama","GENEVA",10520,0.793,0.2009,0,0.0062,2004,26815,22534,2387,329,973,592,0.84035055,0.089017341,0.012269252,0.036285661,0.022077196,"Alabama GENEVA",0.874614116
"Alabama","GENEVA",9559,0.6892,0.2897,0.0101,0.011,2000,26815,22534,2387,329,973,592,0.84035055,0.089017341,0.012269252,0.036285661,0.022077196,"Alabama GENEVA",0.874614116
"Alabama","GENEVA",11657,0.8078,0.1831,0,0.0091,2008,26815,22534,2387,329,973,592,0.84035055,0.089017341,0.012269252,0.036285661,0.022077196,"Alabama GENEVA",0.874614116
"Alabama","GREENE",4862,0.172357055,0.823940765,0.00370217999999994,NA,2016,8697,1547,7015,14,61,60,0.177877429,0.806599977,0.00160975,0.007013913,0.006898931,"Alabama GREENE",0.193637349
"Alabama","GREENE",4424,0.1799,0.797,0.0124,0.0106,1996,8697,1547,7015,14,61,60,0.177877429,0.806599977,0.00160975,0.007013913,0.006898931,"Alabama GREENE",0.193637349
"Alabama","GREENE",5305,0.1651,0.8309,0,0.004,2008,8697,1547,7015,14,61,60,0.177877429,0.806599977,0.00160975,0.007013913,0.006898931,"Alabama GREENE",0.193637349
"Alabama","GREENE",4396,0.1934,0.7971,0.0055,0.0041,2000,8697,1547,7015,14,61,60,0.177877429,0.806599977,0.00160975,0.007013913,0.006898931,"Alabama GREENE",0.193637349
"Alabama","GREENE",4748,0.2018,0.7928,0,0.0055,2004,8697,1547,7015,14,61,60,0.177877429,0.806599977,0.00160975,0.007013913,0.006898931,"Alabama GREENE",0.193637349
"Alabama","GREENE",5343,0.1505,0.8462,0.0015,0.0019,2012,8697,1547,7015,14,61,60,0.177877429,0.806599977,0.00160975,0.007013913,0.006898931,"Alabama GREENE",0.193637349
"Alabama","GREENE",4881,0.1649,0.7918,0.0397,0.0035,1992,8697,1547,7015,14,61,60,0.177877429,0.806599977,0.00160975,0.007013913,0.006898931,"Alabama GREENE",0.193637349
"Alabama","HALE",8647,0.3712,0.6258,0.0015,0.0015,2012,15256,6095,8886,42,170,63,0.399514945,0.58245936,0.002753015,0.011143157,0.004129523,"Alabama HALE",0.403600465
"Alabama","HALE",6023,0.3322,0.578,0.0807,0.0091,1992,15256,6095,8886,42,170,63,0.399514945,0.58245936,0.002753015,0.011143157,0.004129523,"Alabama HALE",0.403600465
"Alabama","HALE",7731,0.386,0.6017,0.0056,0.0067,2000,15256,6095,8886,42,170,63,0.399514945,0.58245936,0.002753015,0.011143157,0.004129523,"Alabama HALE",0.403600465
"Alabama","HALE",7945,0.413,0.5829,0,0.0042,2004,15256,6095,8886,42,170,63,0.399514945,0.58245936,0.002753015,0.011143157,0.004129523,"Alabama HALE",0.403600465
"Alabama","HALE",8214,0.3896,0.6065,0,0.0039,2008,15256,6095,8886,42,170,63,0.399514945,0.58245936,0.002753015,0.011143157,0.004129523,"Alabama HALE",0.403600465
"Alabama","HALE",5473,0.3459,0.6161,0.0347,0.0033,1996,15256,6095,8886,42,170,63,0.399514945,0.58245936,0.002753015,0.011143157,0.004129523,"Alabama HALE",0.403600465
"Alabama","HALE",8010,0.396004994,0.595755306,0.00823970000000003,NA,2016,15256,6095,8886,42,170,63,0.399514945,0.58245936,0.002753015,0.011143157,0.004129523,"Alabama HALE",0.403600465
"Alabama","HENRY",8766,0.642,0.3517,0.0038,0.0025,2012,17252,11788,4891,0,429,144,0.683283098,0.283503362,0,0.024866682,0.008346858,"Alabama HENRY",0.645115129
"Alabama","HENRY",6932,0.5848,0.4013,0.0069,0.0069,2000,17252,11788,4891,0,429,144,0.683283098,0.283503362,0,0.024866682,0.008346858,"Alabama HENRY",0.645115129
"Alabama","HENRY",6637,0.4644,0.4549,0.0776,0.0032,1996,17252,11788,4891,0,429,144,0.683283098,0.283503362,0,0.024866682,0.008346858,"Alabama HENRY",0.645115129
"Alabama","HENRY",7361,0.6631,0.3331,0,0.0038,2004,17252,11788,4891,0,429,144,0.683283098,0.283503362,0,0.024866682,0.008346858,"Alabama HENRY",0.645115129
"Alabama","HENRY",8648,0.6458,0.349,0,0.0052,2008,17252,11788,4891,0,429,144,0.683283098,0.283503362,0,0.024866682,0.008346858,"Alabama HENRY",0.645115129
"Alabama","HENRY",8017,0.701384558,0.285144069,0.013471373,NA,2016,17252,11788,4891,0,429,144,0.683283098,0.283503362,0,0.024866682,0.008346858,"Alabama HENRY",0.645115129
"Alabama","HENRY",6499,0.457,0.4315,0.1026,0.0089,1992,17252,11788,4891,0,429,144,0.683283098,0.283503362,0,0.024866682,0.008346858,"Alabama HENRY",0.645115129
"Alabama","HOUSTON",28063,0.6227,0.3133,0.0589,0.0051,1996,103534,70069,27359,792,3338,1976,0.676772848,0.264251357,0.007649661,0.032240617,0.019085518,"Alabama HOUSTON",0.756329075
"Alabama","HOUSTON",29760,0.5833,0.2976,0.1173,0.0017,1992,103534,70069,27359,792,3338,1976,0.676772848,0.264251357,0.007649661,0.032240617,0.019085518,"Alabama HOUSTON",0.756329075
"Alabama","HOUSTON",41735,0.7009,0.2929,0,0.0061,2008,103534,70069,27359,792,3338,1976,0.676772848,0.264251357,0.007649661,0.032240617,0.019085518,"Alabama HOUSTON",0.756329075
"Alabama","HOUSTON",32057,0.691,0.2936,0.008,0.0074,2000,103534,70069,27359,792,3338,1976,0.676772848,0.264251357,0.007649661,0.032240617,0.019085518,"Alabama HOUSTON",0.756329075
"Alabama","HOUSTON",41984,0.6972,0.2946,0.005,0.0033,2012,103534,70069,27359,792,3338,1976,0.676772848,0.264251357,0.007649661,0.032240617,0.019085518,"Alabama HOUSTON",0.756329075
"Alabama","HOUSTON",42030,0.727266238,0.250939805,0.021793957,NA,2016,103534,70069,27359,792,3338,1976,0.676772848,0.264251357,0.007649661,0.032240617,0.019085518,"Alabama HOUSTON",0.756329075
"Alabama","HOUSTON",36201,0.7424,0.2526,0,0.0051,2004,103534,70069,27359,792,3338,1976,0.676772848,0.264251357,0.007649661,0.032240617,0.019085518,"Alabama HOUSTON",0.756329075
"Alabama","JACKSON",18916,0.3019,0.5619,0.1302,0.0061,1992,52860,47279,1635,210,1450,2286,0.894419221,0.03093076,0.003972758,0.02743095,0.043246311,"Alabama JACKSON",0.935141016
"Alabama","JACKSON",20632,0.6998,0.2822,0.0092,0.0088,2012,52860,47279,1635,210,1450,2286,0.894419221,0.03093076,0.003972758,0.02743095,0.043246311,"Alabama JACKSON",0.935141016
"Alabama","JACKSON",20785,0.800721674,0.17623286,0.0230454659999998,NA,2016,52860,47279,1635,210,1450,2286,0.894419221,0.03093076,0.003972758,0.02743095,0.043246311,"Alabama JACKSON",0.935141016
"Alabama","JACKSON",20874,0.6747,0.3054,0,0.02,2008,52860,47279,1635,210,1450,2286,0.894419221,0.03093076,0.003972758,0.02743095,0.043246311,"Alabama JACKSON",0.935141016
"Alabama","JACKSON",15558,0.3632,0.5273,0.1011,0.0084,1996,52860,47279,1635,210,1450,2286,0.894419221,0.03093076,0.003972758,0.02743095,0.043246311,"Alabama JACKSON",0.935141016
"Alabama","JACKSON",20321,0.5676,0.4249,0,0.0075,2004,52860,47279,1635,210,1450,2286,0.894419221,0.03093076,0.003972758,0.02743095,0.043246311,"Alabama JACKSON",0.935141016
"Alabama","JACKSON",17906,0.4733,0.5063,0.0103,0.0101,2000,52860,47279,1635,210,1450,2286,0.894419221,0.03093076,0.003972758,0.02743095,0.043246311,"Alabama JACKSON",0.935141016
"Alabama","JEFFERSON",273763,0.5059,0.4745,0.0124,0.0073,2000,659026,336064,279086,10348,24991,8537,0.509940427,0.423482533,0.01570196,0.037921114,0.012953965,"Alabama JEFFERSON",0.642058248
"Alabama","JEFFERSON",304523,0.4653,0.525,0.0054,0.0044,2012,659026,336064,279086,10348,24991,8537,0.509940427,0.423482533,0.01570196,0.037921114,0.012953965,"Alabama JEFFERSON",0.642058248
"Alabama","JEFFERSON",298884,0.5013,0.4212,0.0742,0.0033,1992,659026,336064,279086,10348,24991,8537,0.509940427,0.423482533,0.01570196,0.037921114,0.012953965,"Alabama JEFFERSON",0.642058248
"Alabama","JEFFERSON",260906,0.502,0.4607,0.0307,0.0066,1996,659026,336064,279086,10348,24991,8537,0.509940427,0.423482533,0.01570196,0.037921114,0.012953965,"Alabama JEFFERSON",0.642058248
