office,state,year,district,redistrict_date,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third_party,third_votes,third_candidate,third_status,other_votes,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem
House,Florida,2002,District 10,20020101,Unopposed,"Young, C.W. Bill",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Florida,2010,District 11,20020101,"61,817","Prendergast, Mike",Challenger,"91,328","Castor, Kathy",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,511",D,0,40.37,59.63
House,Florida,2008,District 11,20020101,"72,825","Adams, Eddie Jr.",Challenger,"184,106","Castor, Kathy",Incumbent,N/A,N/A,N/A,N/A,N/A,"111,281",D,0,28.34,71.66
House,Florida,2006,District 11,20020101,"42,454","Adams, Eddie Jr.",Challenger,"97,470","Castor, Kathy",Challenger,N/A,N/A,N/A,N/A,18,"55,016",D,0,30.34,69.66
House,Florida,2004,District 11,20020101,N/A,N/A,N/A,"191,780","Davis, Jim",Incumbent,Libertarian,"31,579","Johnson, Robert Edward",Challenger,122,"160,201",D,14.13,0,100
House,Florida,2002,District 11,20020101,N/A,N/A,N/A,Unopposed,"Davis, Jim",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Florida,2010,District 12,20020101,"102,704","Ross, Dennis A.",Challenger,"87,769","Edwards, Lori",Challenger,N/A,N/A,N/A,N/A,"22,857","14,935",R,0,53.92,46.08
House,Florida,2008,District 12,20020101,"185,698","Putnam, Adam H.",Incumbent,"137,465","Tudor, Doug",Challenger,N/A,N/A,N/A,N/A,N/A,"48,233",R,0,57.46,42.54
House,Florida,2006,District 12,20020101,"124,452","Putnam, Adam H.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"55,612","124,452",R,0,100,0
House,Florida,2004,District 12,20020101,"179,204","Putnam, Adam H.",Incumbent,"96,965","Hagenmaier, Robert D.",Challenger,N/A,N/A,N/A,N/A,N/A,"82,239",R,0,64.89,35.11
House,Florida,2002,District 12,20020101,Unopposed,"Putnam, Adam H.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Florida,2010,District 13,20020101,"183,811","Buchanan, Vern",Incumbent,"83,123","Golden, James T.",Challenger,N/A,N/A,N/A,N/A,N/A,"100,688",R,0,68.86,31.14
House,Florida,2008,District 13,20020101,"204,382","Buchanan, Vern",Incumbent,"137,967","Jennings, Christine",Challenger,N/A,N/A,N/A,N/A,"25,647","66,415",R,0,59.7,40.3
House,Florida,2006,District 13,20020101,"119,309","Buchanan, Vern",Challenger,"118,940","Jennings, Christine",Challenger,N/A,N/A,N/A,N/A,N/A,369,R,0,50.08,49.92
House,Florida,2004,District 13,20020101,"190,477","Harris, Katherine",Incumbent,"153,961","Schneider, Jan",Challenger,N/A,N/A,N/A,N/A,N/A,"36,516",R,0,55.3,44.7
House,Florida,2002,District 13,20020101,"139,048","Harris, Katherine",Challenger,"114,739","Schneider, Jan",Challenger,N/A,N/A,N/A,N/A,22,"24,309",R,0,54.79,45.21
House,Florida,2010,District 14,20020101,"188,341","Mack, Connie IV",Incumbent,"74,525","Roach, James Lloyd",Challenger,N/A,N/A,N/A,N/A,"11,825","113,816",R,0,71.65,28.35
House,Florida,2008,District 14,20020101,"224,602","Mack, Connie IV",Incumbent,"93,590","Neeld, Robert M.",Challenger,N/A,N/A,N/A,N/A,"59,699","131,012",R,0,70.59,29.41
House,Florida,2006,District 14,20020101,"151,615","Mack, Connie IV",Incumbent,"83,920","Neeld, Robert M.",Challenger,N/A,N/A,N/A,N/A,4,"67,695",R,0,64.37,35.63
House,Florida,2004,District 14,20020101,"226,662","Mack, Connie IV",Challenger,"108,672","Neeld, Robert M.",Challenger,N/A,N/A,N/A,N/A,N/A,"117,990",R,0,67.59,32.41
House,Florida,2002,District 14,20020101,Unopposed,"Goss, Porter J.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Florida,2010,District 15,20020101,"157,079","Posey, Bill",Incumbent,"85,595","Roberts, Shannon",Challenger,N/A,N/A,N/A,N/A,N/A,"71,484",R,0,64.73,35.27
House,Florida,2008,District 15,20020101,"192,151","Posey, Bill",Challenger,"151,951","Blythe, Stephen",Challenger,N/A,N/A,N/A,N/A,"17,769","40,200",R,0,55.84,44.16
House,Florida,2006,District 15,20020101,"125,965","Weldon, Dave",Incumbent,"97,834","Bowman, Bob",Challenger,N/A,N/A,N/A,N/A,N/A,"28,131",R,0,56.28,43.72
House,Florida,2004,District 15,20020101,"210,388","Weldon, Dave",Incumbent,"111,538","Pristoop, Simon",Challenger,N/A,N/A,N/A,N/A,N/A,"98,850",R,0,65.35,34.65
House,Florida,2002,District 15,20020101,"146,414","Weldon, Dave",Incumbent,"85,433","Tso, Jim",Challenger,N/A,N/A,N/A,N/A,10,"60,981",R,0,63.15,36.85
House,Florida,2010,District 16,20020101,"162,285","Rooney, Tom",Incumbent,"80,327","Horn, Jim",Challenger,N/A,N/A,N/A,N/A,151,"81,958",R,0,66.89,33.11
House,Florida,2008,District 16,20020101,"209,874","Rooney, Tom",Challenger,"139,373","Mahoney, Tim",Incumbent,N/A,N/A,N/A,N/A,N/A,"70,501",R,0,60.09,39.91
House,Florida,2006,District 16,20020101,"111,415","Negron, Joe#",Challenger,"115,832","Mahoney, Tim",Challenger,N/A,N/A,N/A,N/A,"6,526","4,417",D,0,49.03,50.97
House,Florida,2004,District 16,20020101,"215,563","Foley, Mark",Incumbent,"101,247","Fisher, Jeff J.",Challenger,N/A,N/A,N/A,N/A,N/A,"114,316",R,0,68.04,31.96
House,Florida,2002,District 16,20020101,"176,171","Foley, Mark",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"47,169","176,171",R,0,100,0
House,Florida,2010,District 17,20020101,N/A,N/A,N/A,"106,361","Wilson, Frederica S.",Challenger,N/A,N/A,N/A,N/A,"17,009","106,361",D,0,0,100
House,Florida,2008,District 17,20020101,N/A,N/A,N/A,Unopposed,"Meek, Kendrick B.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Florida,2006,District 17,20020101,N/A,N/A,N/A,"90,663","Meek, Kendrick B.",Incumbent,N/A,N/A,N/A,N/A,23,"90,663",D,0,0,100
House,Florida,2004,District 17,20020101,N/A,N/A,N/A,"178,690","Meek, Kendrick B.",Incumbent,Write-in,734,"Musa, Omari",Challenger,N/A,"177,956",D,0.41,0,100
House,Florida,2002,District 17,20020101,N/A,N/A,N/A,"113,749","Meek, Kendrick B.",Challenger,N/A,N/A,N/A,N/A,73,"113,749",D,0,0,100
House,Florida,2010,District 18,20020101,"102,360","Ros-Lehtinen, Ileana",Incumbent,"46,235","Banciella, Rolando A.",Challenger,N/A,N/A,N/A,N/A,N/A,"56,125",R,0,68.89,31.11
House,Florida,2008,District 18,20020101,"140,617","Ros-Lehtinen, Ileana",Incumbent,"102,372","Taddeo, Annette",Challenger,N/A,N/A,N/A,N/A,N/A,"38,245",R,0,57.87,42.13
House,Florida,2006,District 18,20020101,"79,631","Ros-Lehtinen, Ileana",Incumbent,"48,499","Patlak, David",Challenger,N/A,N/A,N/A,N/A,2,"31,132",R,0,62.15,37.85
House,Florida,2004,District 18,20020101,"143,647","Ros-Lehtinen, Ileana",Incumbent,"78,281","Sheldon, Sam",Challenger,N/A,N/A,N/A,N/A,N/A,"65,366",R,0,64.73,35.27
House,Florida,2002,District 18,20020101,"103,512","Ros-Lehtinen, Ileana",Incumbent,"42,852","Chote, Ray",Challenger,N/A,N/A,N/A,N/A,"3,423","60,660",R,0,70.72,29.28
House,Florida,2010,District 19,20020101,"78,733","Budd, Joe",Challenger,"132,098","Deutch, Ted",Incumbent,N/A,N/A,N/A,N/A,228,"53,365",D,0,37.34,62.66
House,Florida,2008,District 19,20020101,"83,357","Lynch, Edward J.",Challenger,"202,465","Wexler, Robert",Incumbent,N/A,N/A,N/A,N/A,"20,214","119,108",D,0,29.16,70.84
House,Florida,2006,District 19,20020101,N/A,N/A,N/A,Unopposed,"Wexler, Robert",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Florida,2004,District 19,20020101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,0,0,0
House,Florida,2002,District 19,20020101,"60,477","Merkl, Jack",Challenger,"156,747","Wexler, Robert",Incumbent,N/A,N/A,N/A,N/A,N/A,"96,270",D,0,27.84,72.16
House,Florida,2010,District 20,20020101,"63,845","Harrington, Karen",Challenger,"100,787","Wasserman-Schultz, Debbie",Incumbent,N/A,N/A,N/A,N/A,"2,938","36,942",D,0,38.78,61.22
House,Florida,2008,District 20,20020101,N/A,N/A,N/A,"202,832","Wasserman-Schultz, Debbie",Incumbent,N/A,N/A,N/A,N/A,"58,967","202,832",D,0,0,100
House,Florida,2006,District 20,20020101,N/A,N/A,N/A,Unopposed,"Wasserman-Schultz, Debbie",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Florida,2004,District 20,20020101,"81,213","Hostetter, Margaret",Challenger,"191,195","Wasserman-Schultz, Debbie",Incumbent,N/A,N/A,N/A,N/A,N/A,"109,982",D,0,29.81,70.19
House,Florida,2002,District 20,20020101,N/A,N/A,N/A,Unopposed,"Deutsch, Peter",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Florida,2010,District 21,20020101,Unopposed,"Diaz-Balart, Mario",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Florida,2008,District 21,20020101,"137,226","Diaz-Balart, Lincoln",Incumbent,"99,776","Martinez, Raul L.",Challenger,N/A,N/A,N/A,N/A,N/A,"37,450",R,0,57.9,42.1
House,Florida,2006,District 21,20020101,"66,784","Diaz-Balart, Lincoln",Incumbent,"45,522","Gonzalez, Frank J.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,262",R,0,59.47,40.53
House,Florida,2004,District 21,20020101,"146,507","Diaz-Balart, Lincoln",Incumbent,N/A,N/A,N/A,Libertarian,"54,736","Gonzalez, Frank J.",Challenger,N/A,"91,771",R,27.2,100,0
House,Florida,2002,District 21,20020101,Unopposed,"Diaz-Balart, Lincoln",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Florida,2010,District 22,20020101,"118,890","West, Allen",Challenger,"99,804","Klein, Ron",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,086",R,0,54.36,45.64
House,Florida,2008,District 22,20020101,"140,104","West, Allen",Challenger,"169,041","Klein, Ron",Incumbent,N/A,N/A,N/A,N/A,6,"28,937",D,0,45.32,54.68
House,Florida,2006,District 22,20020101,"100,663","Shaw, E. Clay Jr.",Incumbent,"108,688","Klein, Ron",Challenger,N/A,N/A,N/A,N/A,"4,254","8,025",D,0,48.08,51.92
House,Florida,2004,District 22,20020101,"192,581","Shaw, E. Clay Jr.",Incumbent,"108,258","Stork, Jim",Challenger,Constitution,"5,260","McLain, John",Challenger,627,"84,323",R,1.71,64.01,35.99
House,Florida,2002,District 22,20020101,"131,930","Shaw, E. Clay Jr.",Incumbent,"83,265","Roberts, Carol A.",Challenger,N/A,N/A,N/A,N/A,"1,920","48,665",R,0,61.31,38.69
House,Florida,2010,District 23,20020101,"26,414","Sansaricq, Bernard",Challenger,"100,066","Hastings, Alcee L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"73,652",D,0,20.88,79.12
House,Florida,2010,District 24,20020101,"146,129","Adams, Sandra",Challenger,"98,787","Kosmas, Suzanne M.",Incumbent,N/A,N/A,N/A,N/A,115,"47,342",R,0,59.66,40.34
House,Florida,2010,District 25,20020101,"74,859","Rivera, David",Challenger,"61,138","Garcia, Joe",Challenger,N/A,N/A,N/A,N/A,"7,556","13,721",R,0,55.04,44.96
House,Florida,2008,District 23,20020101,"37,431","Thorpe, Marion D. Jr.",Challenger,"172,835","Hastings, Alcee L.",Incumbent,N/A,N/A,N/A,N/A,40,"135,404",D,0,17.8,82.2
House,Florida,2008,District 24,20020101,"151,863","Feeney, Tom",Incumbent,"211,284","Kosmas, Suzanne M.",Challenger,N/A,N/A,N/A,N/A,"6,223","59,421",D,0,41.82,58.18
House,Florida,2008,District 25,20020101,"130,891","Diaz-Balart, Mario",Incumbent,"115,820","Garcia, Joe",Challenger,N/A,N/A,N/A,N/A,N/A,"15,071",R,0,53.05,46.95
House,Florida,2006,District 23,20020101,N/A,N/A,N/A,Unopposed,"Hastings, Alcee L.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Florida,2006,District 24,20020101,"123,795","Feeney, Tom",Incumbent,"89,863","Curtis, Clint",Challenger,N/A,N/A,N/A,N/A,N/A,"33,932",R,0,57.94,42.06
House,Florida,2006,District 25,20020101,"60,765","Diaz-Balart, Mario",Incumbent,"43,168","Calderin, Michael",Challenger,N/A,N/A,N/A,N/A,N/A,"17,597",R,0,58.47,41.53
House,Florida,2004,District 25,20020101,N/A,"Diaz-Balart, Mario",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,0,0
House,Florida,2004,District 23,20020101,N/A,N/A,N/A,N/A,"Hastings, Alcee L.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,0
House,Florida,2004,District 24,20020101,N/A,"Feeney, Tom",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,0,0
House,Florida,2002,District 23,20020101,"27,986","Laurie, Charles",Challenger,"96,347","Hastings, Alcee L.",Incumbent,N/A,N/A,N/A,N/A,5,"68,361",D,0,22.51,77.49
House,Florida,2002,District 24,20020101,"135,576","Feeney, Tom",Challenger,"83,667","Jacobs, Harry",Challenger,N/A,N/A,N/A,N/A,N/A,"51,909",R,0,61.84,38.16
House,Florida,2002,District 25,20020101,"81,845","Diaz-Balart, Mario",Challenger,"44,757","Betancourt, Annie",Challenger,N/A,N/A,N/A,N/A,N/A,"37,088",R,0,64.65,35.35
House,Georgia,2010,District 1,20060101,"117,270","Kingston, Jack",Incumbent,"46,449","Harris, Oscar L. II",Challenger,N/A,N/A,N/A,N/A,N/A,"70,821",R,0,71.63,28.37
House,Georgia,2008,District 1,20060101,"165,890","Kingston, Jack",Incumbent,"83,444","Gillespie, Bill",Challenger,N/A,N/A,N/A,N/A,N/A,"82,446",R,0,66.53,33.47
House,Georgia,2006,District 1,20060101,"94,961","Kingston, Jack",Incumbent,"43,668","Nelson, Jim",Challenger,N/A,N/A,N/A,N/A,N/A,"51,293",R,0,68.5,31.5
House,Georgia,2004,District 1,20020101,"188,347","Kingston, Jack",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"188,347",R,0,100,0
House,Georgia,2002,District 1,20020101,"103,661","Kingston, Jack",Incumbent,"40,026","Smart, Don",Challenger,N/A,N/A,N/A,N/A,13,"63,635",R,0,72.14,27.86
House,Georgia,2010,District 2,20060101,"81,673","Keown, Mike",Challenger,"86,520","Bishop, Sanford",Incumbent,N/A,N/A,N/A,N/A,N/A,"4,847",D,0,48.56,51.44
House,Georgia,2008,District 2,20060101,"71,351","Ferrell, Lee",Challenger,"158,435","Bishop, Sanford",Incumbent,N/A,N/A,N/A,N/A,N/A,"87,084",D,0,31.05,68.95
House,Georgia,2006,District 2,20060101,"41,967","Hughes, Bradley C.",Challenger,"88,662","Bishop, Sanford",Incumbent,N/A,N/A,N/A,N/A,N/A,"46,695",D,0,32.13,67.87
House,Georgia,2004,District 2,20020101,"64,645","Eversman, Dave A.",Challenger,"129,984","Bishop, Sanford",Incumbent,N/A,N/A,N/A,N/A,N/A,"65,339",D,0,33.21,66.79
House,Georgia,2002,District 2,20020101,N/A,N/A,N/A,"102,925","Bishop, Sanford",Challenger,N/A,N/A,N/A,N/A,N/A,"102,925",D,0,0,100
House,Georgia,2010,District 3,20060101,"168,304","Westmoreland, Lynn A.",Incumbent,"73,932","Saunders, Frank",Challenger,N/A,N/A,N/A,N/A,3,"94,372",R,0,69.48,30.52
House,Georgia,2008,District 3,20060101,"225,055","Westmoreland, Lynn A.",Incumbent,"117,522","Camp, Stephen",Challenger,N/A,N/A,N/A,N/A,3,"107,533",R,0,65.69,34.31
House,Georgia,2006,District 3,20060101,"130,428","Westmoreland, Lynn A.",Challenger,"62,371","McGraw, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"68,057",R,0,67.65,32.35
House,Georgia,2004,District 3,20020101,"80,435","Clay, Calder",Challenger,"136,273","Marshall, Jim",Incumbent,N/A,N/A,N/A,N/A,N/A,"55,838",D,0,37.12,62.88
House,Georgia,2002,District 3,20020101,"73,866","Clay, Calder",Challenger,"75,394","Marshall, Jim",Challenger,N/A,N/A,N/A,N/A,N/A,"1,528",D,0,49.49,50.51
House,Georgia,2010,District 4,20060101,"44,707","Carter, Lisbeth",Challenger,"131,760","Johnson, Henry C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"87,053",D,0,25.33,74.67
House,Georgia,2008,District 4,20060101,N/A,N/A,N/A,"224,494","Johnson, Henry C.",Incumbent,N/A,N/A,N/A,N/A,200,"224,494",D,0,0,100
House,Georgia,2006,District 4,20060101,"34,778","Davis, Catherine",Challenger,"106,352","Johnson, Henry C.",Challenger,N/A,N/A,N/A,N/A,64,"71,574",D,0,24.64,75.36
House,Georgia,2004,District 4,20020101,"89,509","Davis, Catherine",Challenger,"157,461","McKinney, Cynthia",Incumbent,N/A,N/A,N/A,N/A,N/A,"67,952",D,0,36.24,63.76
House,Georgia,2002,District 4,20020101,"35,202","Van Auken, Cynthia",Challenger,"118,045","Majette, Denise L.",Challenger,N/A,N/A,N/A,N/A,N/A,"82,843",D,0,22.97,77.03
House,Georgia,2010,District 5,20060101,"46,622","Little, Fenn",Challenger,"130,782","Lewis, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"84,160",D,0,26.28,73.72
House,Georgia,2008,District 5,20060101,N/A,N/A,N/A,"231,368","Lewis, John",Incumbent,N/A,N/A,N/A,N/A,106,"231,368",D,0,0,100
House,Georgia,2006,District 5,20060101,N/A,N/A,N/A,"122,380","Lewis, John",Incumbent,N/A,N/A,N/A,N/A,48,"122,380",D,0,0,100
House,Georgia,2004,District 5,20020101,N/A,N/A,N/A,"201,773","Lewis, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"201,773",D,0,0,100
House,Georgia,2002,District 5,20020101,N/A,N/A,N/A,"116,230","Lewis, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"116,230",D,0,0,100
House,Georgia,2010,District 6,20060101,"198,100","Price, Thomas E.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,188,"198,100",R,0,100,0
House,Georgia,2008,District 6,20060101,"231,520","Price, Thomas E.",Incumbent,"106,551","Jones, Bill",Challenger,N/A,N/A,N/A,N/A,N/A,"124,969",R,0,68.48,31.52
House,Georgia,2006,District 6,20060101,"144,958","Price, Thomas E.",Incumbent,"55,294","Sinton, Steve",Challenger,N/A,N/A,N/A,N/A,N/A,"89,664",R,0,72.39,27.61
House,Georgia,2004,District 6,20020101,"267,542","Price, Thomas E.",Challenger,N/A,N/A,N/A,Write-in,77,"Other/Unknown, NULL",Challenger,N/A,"267,465",R,0.03,100,0
House,Georgia,2002,District 6,20020101,"163,209","Isakson, Johnny",Incumbent,"41,043","Weisberger, Jeff",Challenger,N/A,N/A,N/A,N/A,N/A,"122,166",R,0,79.91,20.09
House,Georgia,2010,District 7,20060101,"160,898","Woodall, Rob",Challenger,"78,996","Heckman, Doug",Challenger,N/A,N/A,N/A,N/A,N/A,"81,902",R,0,67.07,32.93
House,Georgia,2008,District 7,20060101,"209,354","Linder, John",Incumbent,"128,159","Heckman, Doug",Challenger,N/A,N/A,N/A,N/A,N/A,"81,195",R,0,62.03,37.97
House,Georgia,2006,District 7,20060101,"130,561","Linder, John",Incumbent,"53,553","Burns, Allan",Challenger,N/A,N/A,N/A,N/A,N/A,"77,008",R,0,70.91,29.09
House,Georgia,2004,District 7,20020101,"258,982","Linder, John",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"258,982",R,0,100,0
House,Georgia,2002,District 7,20020101,"139,019","Linder, John",Incumbent,"37,127","Berlon, Mike",Challenger,N/A,N/A,N/A,N/A,24,"101,892",R,0,78.92,21.08
House,Georgia,2010,District 8,20060101,"102,770","Scott, Austin",Challenger,"92,250","Marshall, Jim",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,520",R,0,52.7,47.3
House,Georgia,2008,District 8,20060101,"117,446","Goddard, Rick",Challenger,"157,241","Marshall, Jim",Incumbent,N/A,N/A,N/A,N/A,N/A,"39,795",D,0,42.76,57.24
House,Georgia,2006,District 8,20060101,"78,908","Collins, Michael Allen",Challenger,"80,660","Marshall, Jim",Incumbent,N/A,N/A,N/A,N/A,N/A,"1,752",D,0,49.45,50.55
House,Georgia,2004,District 8,20020101,"227,524","Westmoreland, Lynn A.",Challenger,"73,632","Delamar, Silvia L.",Challenger,N/A,N/A,N/A,N/A,N/A,"153,892",R,0,75.55,24.45
House,Georgia,2002,District 8,20020101,"142,505","Collins, Michael Allen",Incumbent,"39,422","Petrakopoulos, Angelos",Challenger,N/A,N/A,N/A,N/A,N/A,"103,083",R,0,78.33,21.67
House,Georgia,2010,District 9,20060101,"173,512","Graves, Tom",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"173,512",R,0,100,0
House,Georgia,2008,District 9,20060101,"217,493","Deal, Nathan",Incumbent,"70,537","Scott, Jeff",Challenger,N/A,N/A,N/A,N/A,N/A,"146,956",R,0,75.51,24.49
House,Georgia,2006,District 9,20060101,"128,685","Deal, Nathan",Incumbent,"39,240","Bradbury, John D.",Challenger,N/A,N/A,N/A,N/A,1,"89,445",R,0,76.63,23.37
House,Georgia,2004,District 9,20020101,"197,869","Norwood, Charlie",Incumbent,"68,462","Ellis, Bob",Challenger,N/A,N/A,N/A,N/A,N/A,"129,407",R,0,74.29,25.71
House,Georgia,2002,District 9,20020101,"123,313","Norwood, Charlie",Incumbent,"45,974","Irwin, Barry",Challenger,N/A,N/A,N/A,N/A,N/A,"77,339",R,0,72.84,27.16
House,Georgia,2010,District 10,20060101,"138,062","Broun, Paul",Incumbent,"66,905","Edwards, Russell",Challenger,N/A,N/A,N/A,N/A,N/A,"71,157",R,0,67.36,32.64
House,Georgia,2008,District 10,20060101,"177,265","Broun, Paul",Incumbent,"114,638","Saxon, Bobby",Challenger,N/A,N/A,N/A,N/A,N/A,"62,627",R,0,60.73,39.27
House,Georgia,2006,District 10,20060101,"117,721","Norwood, Charlie",Incumbent,"57,032","Holley, Terry",Challenger,N/A,N/A,N/A,N/A,N/A,"60,689",R,0,67.36,32.64
House,Georgia,2004,District 10,20020101,"219,136","Deal, Nathan",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"219,136",R,0,100,0
House,Georgia,2002,District 10,20020101,"129,242","Deal, Nathan",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"129,242",R,0,100,0
House,Georgia,2010,District 11,20060101,"163,515","Gingrey, Phil",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"163,515",R,0,100,0
House,Georgia,2008,District 11,20060101,"204,082","Gingrey, Phil",Incumbent,"95,220","Gammon, Hugh Bud",Challenger,N/A,N/A,N/A,N/A,N/A,"108,862",R,0,68.19,31.81
House,Georgia,2006,District 11,20060101,"118,524","Gingrey, Phil",Incumbent,"48,261","Pillion, Patrick Samuel",Challenger,N/A,N/A,N/A,N/A,3,"70,263",R,0,71.06,28.94
House,Georgia,2004,District 11,20020101,"120,696","Gingrey, Phil",Incumbent,"89,591","Crawford, Rick",Challenger,N/A,N/A,N/A,N/A,N/A,"31,105",R,0,57.4,42.6
House,Georgia,2002,District 11,20020101,"69,261","Gingrey, Phil",Challenger,"64,923","Kahn, Roger",Challenger,N/A,N/A,N/A,N/A,N/A,"4,338",R,0,51.62,48.38
House,Georgia,2010,District 12,20060101,"70,938","McKinney, Ray",Challenger,"92,459","Barrow, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,521",D,0,43.41,56.59
House,Georgia,2008,District 12,20060101,"84,773","Stone, John",Challenger,"164,562","Barrow, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"79,789",D,0,34,66
House,Georgia,2006,District 12,20060101,"70,787","Burns, Max",Challenger,"71,651","Barrow, John",Incumbent,N/A,N/A,N/A,N/A,N/A,864,D,0,49.7,50.3
House,Georgia,2004,District 12,20020101,"105,132","Burns, Max",Challenger,"113,036","Barrow, John",Challenger,N/A,N/A,N/A,N/A,N/A,"7,904",D,0,48.19,51.81
House,Georgia,2002,District 12,20020101,"77,479","Burns, Max",Challenger,"62,904","Walker, Champ",Challenger,N/A,N/A,N/A,N/A,74,"14,575",R,0,55.19,44.81
